	Availability of Nutrition Information from Chain Restaurants in	Is the Obesity Epidemic a Public Health Problem? A Decade	Strategies for Promoting Healthier Food Choices.” American Economic Review: Papers and Proceedings,	Doing it Now or	Prevalence and Trends in Obesity Among U.S.	Prevalence of Overweight, Obesity, and Extreme Obesity Among Adults: United States,	The Effect of Obesity and Cardiometabolic Risk Factor on Expenditures and Productivity in the US.” Obesity,	Size Matters: The Influence of Adolescent’s Weight and	Self-Perception and Mental Health among	The Impact of Obesity on	Annual Medical Spending Attributable to Obesity: Payer-	Will all Americans become Overweight or Obese? Estimating the Progression and	Department of Health and Human Services and U.S. Department of Agriculture, “2010 Dietary Guidelines for Americans,” 7th ed., Washington DC: U.S. Government Printing Office,	The Growth of Obesity and Technological Change: A Theoretical and Empirical Examination,”	The Long-Run Growth in Obesity as a Function of Technological Change.”	"Nutrient Contribution of Food Away From Home."" In America&apos;s Eating Habits: Changes and Consequences,"	Separating what We Eat from where:	Foundation. “Menu Labeling: Does Providing Nutrition Information at the Point of Purchase Affect Consumer Behavior?” Healthy Eating Research,	Taxing Caloric Sweetened Beverages: Potential Effects on	FDA Labeling Cost Model, Final Report.” Prepared for Amber Jessup, DHHS/PHS/FDA/CFSAN. Prepared by	Silliker Information.” Memo to File,	Online Appendix for ‘Are Restaurants Really Supersizing America?’”	Testing Laboratory. “Quality Nutrition Analysis.”	Evaluation Of Recordkeeping Costs For Food Manufacturers, Final Report.” Prepared for Andy Estrin and Cristina McLaughlin DHHS/PHS/FDA/CFSAN. Prepared by Aylin Sertkaya, Ayesha Berlind and Seda Erdem. Contract No. 223-01-2461, Task Order Number 5,	FDA Report,” ReCount Restaurant Census.	Under the Radar: Top 50	Acquisition Pace Quickens in 2010, but Despite Consolidation, Top Chains Still Account for Nearly 40	Sector 72: Sub: Single Unit & Multiunit Firms for the U.S:	Insights “New menu items at restaurants” Memo to File.	Display Signs & Design “Order/Get Menu Pricing” website http://www.dsdsign.com/Pages/menus3.htm. accessed on October 6,	McDonald’s meeting	Sector 72: Sub: Seating Capacity for the U.S. and States:	Statistics. “Job Openings and Labor Turnover Survey: Accommodation and food services,	Paying Attention to Retention.”	KFC’s New Computer-Based Training Program Proves a Time Saver and Better Tool for	Statistics. “Occupational Employment Statistics Query System:	Statistics. “Occupational Employment Statistics Query System:	Statistics. “Occupational Employment Statistics Query System:	Consumer Awareness of Fast-Food Calorie Information in New York City After Implementation of a Menu Labeling Regulation.”	"Calorie Posting in Chain Restaurants."""	Purchasing Behavior and Calorie Information at Fast-Food Chains in	The Psychology of Food Consumption: Strategies for Promoting Healthier Food Choices”. American Economic Review:	"Calorie Labeling And Food Choices: A First Look At The Effects On Low-Income People In New York City."""	Adolescent Fast Food and Restaurant Ordering Behavior with and without Calorie and Fat Content Menu Information.”	Do Nutrition Labels Improve Dietary Outcomes?	Mandatory Menu Labeling in One Fast-Food Chain in King County,	Child and Adolescent Fast-Food Choice and the Influence of Calorie Labeling:	"Nutrition Menu Labeling May Lead to Lower-Calorie Restaurant Meal Choices for Children."" Pediatrics,"	Measuring the Health of the U.S. Population,” Brookings Paper, Microeconomics,	Obesity-Related Quality-Adjusted Life Years Lost in the U.S. from 1993-2008,”	Trends in Quality-Adjusted Life-Years Lost Contributed by Smoking and Obesity,”	Statistical Abstract of the United States:	Modeling Weight-Loss Maintenance to Help Prevent Body Weight Regain,”	Sectors 44-45: Sub: Single Unit & Multiunit Firms for the U.S:	Sector 72: Sub: Single Unit & Multiunit Firms for the US:	Sector 71: Sub: Single Unit & Multiunit Firms for the US:	Sector 51: Sub: Single Unit & Multiunit Firms for the US:	Association.	Association. When American Flies, it Works:	Global Airline Industry Program, “Total Operating Fleet,” Airline Data Project.	Global Airline Industry Program, “Average Seat Capacity of Total Operating Fleet,” Airline Data Project.	Transportation Statistics. “Appendix D – Modal Profiles, Rail Profile,” National Transportation Statistics.	The Partner of Choice: Annual Report FY	Transportation Statistics. National Census of Ferry Operators.
The Economics of Obesity	0.368421052631579	0.36585365853658536	0.4893617021276596	0.6153846153846154	0.35	0.34782608695652173	0.36	0.46341463414634143	0.45945945945945943	0.11764705882352944	0.44999999999999996	0.35	0.5272727272727273	0.30434782608695654	0.36363636363636365	0.43999999999999995	0.4117647058823529	0.49090909090909096	0.44999999999999996	0.56	0.5428571428571429	0.4545454545454546	0.4736842105263158	0.5076923076923077	0.6470588235294117	0.5625	0.4693877551020408	0.41463414634146345	0.5263157894736843	0.4901960784313726	0.4375	0.41463414634146345	0.37777777777777777	0.5333333333333333	0.5454545454545454	0.368421052631579	0.368421052631579	0.368421052631579	0.5416666666666667	0.5294117647058824	0.44999999999999996	0.4285714285714286	0.3846153846153846	0.4666666666666667	0.3846153846153846	0.44999999999999996	0.44999999999999996	0.4666666666666667	0.4883720930232558	0.5	0.4347826086956522	0.37142857142857144	0.5348837209302326	0.4285714285714286	0.4	0.4	0.4	0.52	0.4444444444444444	0.44680851063829785	0.4509803921568627	0.5454545454545454	0.4736842105263158	0.368421052631579
Separating what We Eat from where: Measuring the Effect of Food Away from Home on Diet	0.4	0.28301886792452835	0.22033898305084743	0.5263157894736843	0.3846153846153846	0.24137931034482762	0.3548387096774194	0.24528301886792447	0.26530612244897955	0.3913043478260869	0.2692307692307693	0.3076923076923077	0.28358208955223885	0.27586206896551724	0.3928571428571429	0.22580645161290325	0.21739130434782605	0.28358208955223885	0.34615384615384615	0.29032258064516125	0.44680851063829785	0.3214285714285714	0.48	0.35064935064935066	0.4347826086956522	0.5	0.3770491803278688	0.3207547169811321	0.36	0.3015873015873016	0.36363636363636365	0.28301886792452835	0.29824561403508776	0.5238095238095238	0.3571428571428571	0.31999999999999995	0.31999999999999995	0.31999999999999995	0.33333333333333337	0.4782608695652174	0.34615384615384615	0.180327868852459	0.3125	0.29824561403508776	0.4117647058823529	0.3846153846153846	0.3076923076923077	0.368421052631579	0.3090909090909091	0.46875	0.4137931034482759	0.3191489361702128	0.34545454545454546	0.33333333333333337	0.3076923076923077	0.3076923076923077	0.3076923076923077	0.5675675675675675	0.33333333333333337	0.35593220338983056	0.33333333333333337	0.3928571428571429	0.36	0.36
Will all Americans become Overweight or Obese? Estimating the Progression and Cost of the US Obesity Epidemic	0.3076923076923077	0.23636363636363633	0.21311475409836067	0.6	0.18518518518518523	0.1333333333333333	0.21875	0.34545454545454546	0.2941176470588235	0.33333333333333337	0.2592592592592593	0.11111111111111116	0.24637681159420288	0.19999999999999996	0.3448275862068966	0.3125	0.29166666666666663	0.30434782608695654	0.2592592592592593	0.34375	0.5102040816326531	0.27586206896551724	0.46153846153846156	0.3417721518987342	0.5416666666666667	0.5217391304347826	0.33333333333333337	0.38181818181818183	0.46153846153846156	0.32307692307692304	0.4347826086956522	0.2727272727272727	0.288135593220339	0.5	0.31034482758620685	0.34615384615384615	0.34615384615384615	0.34615384615384615	0.3548387096774194	0.41666666666666663	0.2962962962962963	0.2063492063492064	0.24242424242424243	0.288135593220339	0.3207547169811321	0.37037037037037035	0.33333333333333337	0.3220338983050848	0.33333333333333337	0.3939393939393939	0.33333333333333337	0.26530612244897955	0.33333333333333337	0.3928571428571429	0.37037037037037035	0.37037037037037035	0.37037037037037035	0.5897435897435898	0.4	0.34426229508196726	0.2615384615384615	0.4137931034482759	0.3846153846153846	0.34615384615384615
Adolescent Fast Food and Restaurant Ordering Behavior with and without Calorie and Fat Content Menu Information	0.22448979591836737	0.34615384615384615	0.24137931034482762	0.5675675675675675	0.33333333333333337	0.26315789473684215	0.3114754098360656	0.2692307692307693	0.33333333333333337	0.37777777777777777	0.33333333333333337	0.2549019607843137	0.36363636363636365	0.29824561403508776	0.2727272727272727	0.3114754098360656	0.4222222222222223	0.24242424242424243	0.2941176470588235	0.34426229508196726	0.3913043478260869	0.3090909090909091	0.4693877551020408	0.3421052631578947	0.4222222222222223	0.5348837209302326	0.43333333333333335	0.34615384615384615	0.26530612244897955	0.3870967741935484	0.34883720930232553	0.3846153846153846	0.3571428571428571	0.5121951219512195	0.2727272727272727	0.4285714285714286	0.4285714285714286	0.4285714285714286	0.2542372881355932	0.33333333333333337	0.13725490196078427	0.23333333333333328	0.3015873015873016	0.0357142857142857	0.36	0.2941176470588235	0.21568627450980393	0.2857142857142857	0.33333333333333337	0.4285714285714286	0.368421052631579	0.34782608695652173	0.33333333333333337	0.3584905660377359	0.33333333333333337	0.33333333333333337	0.33333333333333337	0.5555555555555556	0.36170212765957444	0.3448275862068966	0.29032258064516125	0.4181818181818182	0.30612244897959184	0.34693877551020413
Prevalence and Trends in Obesity Among U.S. Adults 1999-2008	0.39622641509433965	0.3571428571428571	0.3870967741935484	0.6585365853658536	0.12727272727272732	0.24590163934426235	0.29230769230769227	0.3928571428571429	0.3846153846153846	0.4285714285714286	0.23636363636363633	0.3090909090909091	0.2571428571428571	0.3770491803278688	0.35593220338983056	0.4461538461538461	0.5510204081632653	0.4	0.38181818181818183	0.3846153846153846	0.52	0.35593220338983056	0.3584905660377359	0.30000000000000004	0.5510204081632653	0.5319148936170213	0.3125	0.3571428571428571	0.4716981132075472	0.36363636363636365	0.44680851063829785	0.3214285714285714	0.2666666666666667	0.4666666666666667	0.35593220338983056	0.3584905660377359	0.3584905660377359	0.3584905660377359	0.39682539682539686	0.4285714285714286	0.34545454545454546	0.3125	0.34328358208955223	0.3666666666666667	0.37037037037037035	0.38181818181818183	0.38181818181818183	0.3666666666666667	0.3793103448275862	0.22388059701492535	0.3114754098360656	0.36	0.4137931034482759	0.368421052631579	0.38181818181818183	0.38181818181818183	0.38181818181818183	0.55	0.4509803921568627	0.29032258064516125	0.2727272727272727	0.423728813559322	0.4716981132075472	0.3584905660377359
Prevalence of High Body Mass Index in US Children and Adolescents, 2007-2008	0.38181818181818183	0.4137931034482759	0.3125	0.6744186046511628	0.33333333333333337	0.2698412698412699	0.34328358208955223	0.3448275862068966	0.2962962962962963	0.4901960784313726	0.33333333333333337	0.4035087719298246	0.25	0.3650793650793651	0.4426229508196722	0.4029850746268657	0.5294117647058824	0.3055555555555556	0.29824561403508776	0.3731343283582089	0.46153846153846156	0.4098360655737705	0.5272727272727273	0.31707317073170727	0.5686274509803921	0.5510204081632653	0.33333333333333337	0.3793103448275862	0.49090909090909096	0.4411764705882353	0.4693877551020408	0.31034482758620685	0.4193548387096774	0.5319148936170213	0.3770491803278688	0.5272727272727273	0.5272727272727273	0.5272727272727273	0.41538461538461535	0.4509803921568627	0.26315789473684215	0.33333333333333337	0.3913043478260869	0.32258064516129037	0.5	0.368421052631579	0.33333333333333337	0.32258064516129037	0.30000000000000004	0.3623188405797102	0.39682539682539686	0.34615384615384615	0.2666666666666667	0.423728813559322	0.368421052631579	0.4035087719298246	0.4385964912280702	0.6190476190476191	0.4716981132075472	0.4375	0.3529411764705882	0.3770491803278688	0.4545454545454546	0.4545454545454546
Modeling Weight-Loss Maintenance to Help Prevent Body Weight Regain	0.4042553191489362	0.36	0.3214285714285714	0.6	0.34693877551020413	0.38181818181818183	0.38983050847457623	0.36	0.21739130434782605	0.4418604651162791	0.26530612244897955	0.30612244897959184	0.375	0.4181818181818182	0.3584905660377359	0.4576271186440678	0.4418604651162791	0.3125	0.34693877551020413	0.35593220338983056	0.5454545454545454	0.39622641509433965	0.44680851063829785	0.3513513513513513	0.5348837209302326	0.46341463414634143	0.4482758620689655	0.48	0.44680851063829785	0.4	0.36585365853658536	0.4	0.40740740740740744	0.4358974358974359	0.3584905660377359	0.44680851063829785	0.44680851063829785	0.44680851063829785	0.368421052631579	0.34883720930232553	0.26530612244897955	0.31034482758620685	0.3770491803278688	0.33333333333333337	0.375	0.30612244897959184	0.34693877551020413	0.2592592592592593	0.3076923076923077	0.47540983606557374	0.4545454545454546	0.40909090909090906	0.038461538461538436	0.4509803921568627	0.4693877551020408	0.4693877551020408	0.4693877551020408	0.5882352941176471	0.4222222222222223	0.4285714285714286	0.43333333333333335	0.39622641509433965	0.4042553191489362	0.44680851063829785
Consumer Awareness of Fast-Food Calorie Information in New York City After Implementation of a Menu Labeling Regulation	0.23076923076923073	0.38181818181818183	0.34426229508196726	0.55	0.40740740740740744	0.3666666666666667	0.34375	0.38181818181818183	0.37254901960784315	0.41666666666666663	0.2962962962962963	0.40740740740740744	0.4492753623188406	0.33333333333333337	0.27586206896551724	0.28125	0.45833333333333337	0.2753623188405797	0.4444444444444444	0.21875	0.3877551020408163	0.3448275862068966	0.34615384615384615	0.31645569620253167	0.41666666666666663	0.5652173913043479	0.3650793650793651	0.4181818181818182	0.3076923076923077	0.41538461538461535	0.4347826086956522	0.38181818181818183	0.35593220338983056	0.5	0.27586206896551724	0.46153846153846156	0.46153846153846156	0.46153846153846156	0.032258064516129004	0.41666666666666663	0.2962962962962963	0.3015873015873016	0.18181818181818177	0.2542372881355932	0.3207547169811321	0.2592592592592593	0.2222222222222222	0.22033898305084743	0.4035087719298246	0.36363636363636365	0.23333333333333328	0.4285714285714286	0.368421052631579	0.3928571428571429	0.40740740740740744	0.40740740740740744	0.40740740740740744	0.641025641025641	0.43999999999999995	0.34426229508196726	0.32307692307692304	0.4137931034482759	0.34615384615384615	0.34615384615384615
Purchasing Behavior and Calorie Information at Fast-Food Chains in New York City, 2007	0.3090909090909091	0.4137931034482759	0.3125	0.5813953488372092	0.4035087719298246	0.3015873015873016	0.31343283582089554	0.4137931034482759	0.37037037037037035	0.4509803921568627	0.4035087719298246	0.368421052631579	0.3055555555555556	0.3650793650793651	0.34426229508196726	0.31343283582089554	0.4901960784313726	0.2777777777777778	0.33333333333333337	0.3731343283582089	0.42307692307692313	0.4426229508196722	0.49090909090909096	0.29268292682926833	0.5294117647058824	0.5918367346938775	0.303030303030303	0.3793103448275862	0.34545454545454546	0.4117647058823529	0.4693877551020408	0.3448275862068966	0.4193548387096774	0.574468085106383	0.24590163934426235	0.49090909090909096	0.49090909090909096	0.49090909090909096	0.2615384615384615	0.4117647058823529	0.1578947368421053	0.303030303030303	0.24637681159420288	0.25806451612903225	0.3928571428571429	0.33333333333333337	0.29824561403508776	0.25806451612903225	0.33333333333333337	0.3913043478260869	0.33333333333333337	0.46153846153846156	0.33333333333333337	0.423728813559322	0.368421052631579	0.4035087719298246	0.4385964912280702	0.6666666666666667	0.39622641509433965	0.375	0.32352941176470584	0.47540983606557374	0.38181818181818183	0.38181818181818183
Child and Adolescent Fast-Food Choice and the Influence of Calorie Labeling: A Natural Experiment	0.2549019607843137	0.2962962962962963	0.2666666666666667	0.5897435897435898	0.39622641509433965	0.2542372881355932	0.3015873015873016	0.2962962962962963	0.31999999999999995	0.36170212765957444	0.28301886792452835	0.3207547169811321	0.38235294117647056	0.22033898305084743	0.29824561403508776	0.2063492063492064	0.36170212765957444	0.23529411764705888	0.3207547169811321	0.3015873015873016	0.45833333333333337	0.33333333333333337	0.37254901960784315	0.33333333333333337	0.44680851063829785	0.5111111111111111	0.3548387096774194	0.33333333333333337	0.33333333333333337	0.40625	0.4222222222222223	0.2962962962962963	0.31034482758620685	0.5813953488372092	0.29824561403508776	0.37254901960784315	0.37254901960784315	0.37254901960784315	0.21311475409836067	0.4042553191489362	0.2075471698113207	0.25806451612903225	0.16923076923076918	0.27586206896551724	0.3076923076923077	0.28301886792452835	0.09433962264150941	0.27586206896551724	0.3928571428571429	0.41538461538461535	0.3220338983050848	0.29166666666666663	0.3928571428571429	0.3090909090909091	0.3207547169811321	0.3207547169811321	0.3207547169811321	0.5789473684210527	0.34693877551020413	0.33333333333333337	0.3125	0.4035087719298246	0.2941176470588235	0.33333333333333337
Calorie Labeling and Food Choices: A First Look At the Effects on Low-Income People in New York City	0.2962962962962963	0.29824561403508776	0.23809523809523814	0.5714285714285714	0.3571428571428571	0.25806451612903225	0.303030303030303	0.368421052631579	0.3207547169811321	0.36	0.2857142857142857	0.2857142857142857	0.3802816901408451	0.22580645161290325	0.30000000000000004	0.21212121212121215	0.36	0.23943661971830987	0.3214285714285714	0.303030303030303	0.4509803921568627	0.4	0.40740740740740744	0.308641975308642	0.52	0.5416666666666667	0.32307692307692304	0.4035087719298246	0.37037037037037035	0.3731343283582089	0.45833333333333337	0.33333333333333337	0.34426229508196726	0.5217391304347826	0.30000000000000004	0.40740740740740744	0.40740740740740744	0.40740740740740744	0.15625	0.43999999999999995	0.25	0.23076923076923073	0.05882352941176472	0.3114754098360656	0.34545454545454546	0.3214285714285714	0.1785714285714286	0.24590163934426235	0.38983050847457623	0.4117647058823529	0.29032258064516125	0.33333333333333337	0.35593220338983056	0.3793103448275862	0.3928571428571429	0.3928571428571429	0.3928571428571429	0.6097560975609756	0.34615384615384615	0.33333333333333337	0.31343283582089554	0.43333333333333335	0.2962962962962963	0.37037037037037035
The Growth of Obesity and Technological Change: A Theoretical and Empirical Examination	0.31999999999999995	0.28301886792452835	0.2542372881355932	0.5789473684210527	0.2692307692307693	0.1724137931034483	0.25806451612903225	0.3207547169811321	0.34693877551020413	0.26086956521739135	0.2692307692307693	0.23076923076923073	0.31343283582089554	0.03448275862068961	0.25	0.25806451612903225	0.30434782608695654	0.34328358208955223	0.23076923076923073	0.3870967741935484	0.5319148936170213	0.2857142857142857	0.4	0.37662337662337664	0.5217391304347826	0.4545454545454546	0.34426229508196726	0.39622641509433965	0.43999999999999995	0.3015873015873016	0.40909090909090906	0.28301886792452835	0.26315789473684215	0.5238095238095238	0.3571428571428571	0.31999999999999995	0.31999999999999995	0.31999999999999995	0.33333333333333337	0.4347826086956522	0.34615384615384615	0.21311475409836067	0.1875	0.29824561403508776	0.37254901960784315	0.34615384615384615	0.2692307692307693	0.33333333333333337	0.4181818181818182	0.4375	0.31034482758620685	0.276595744680851	0.4181818181818182	0.40740740740740744	0.3846153846153846	0.3846153846153846	0.3846153846153846	0.5675675675675675	0.375	0.288135593220339	0.2698412698412699	0.3928571428571429	0.31999999999999995	0.31999999999999995
Annual Medical Spending Attributable to Obesity: Payer-and Service-Specific Estimates	0.31999999999999995	0.24528301886792447	0.2542372881355932	0.631578947368421	0.1923076923076923	0.13793103448275867	0.25806451612903225	0.28301886792452835	0.22448979591836737	0.34782608695652173	0.07692307692307687	0.23076923076923073	0.28358208955223885	0.24137931034482762	0.3571428571428571	0.32258064516129037	0.34782608695652173	0.28358208955223885	0.2692307692307693	0.29032258064516125	0.44680851063829785	0.25	0.4	0.2987012987012987	0.5217391304347826	0.5454545454545454	0.34426229508196726	0.3207547169811321	0.43999999999999995	0.2698412698412699	0.36363636363636365	0.28301886792452835	0.19298245614035092	0.47619047619047616	0.2857142857142857	0.24	0.24	0.24	0.30000000000000004	0.4347826086956522	0.2692307692307693	0.21311475409836067	0.25	0.29824561403508776	0.2941176470588235	0.3076923076923077	0.2692307692307693	0.29824561403508776	0.3090909090909091	0.375	0.27586206896551724	0.276595744680851	0.3090909090909091	0.2962962962962963	0.3076923076923077	0.3076923076923077	0.3076923076923077	0.5675675675675675	0.41666666666666663	0.288135593220339	0.23809523809523814	0.3571428571428571	0.36	0.31999999999999995
Nutrition Menu Labeling May Lead to Lower-Calorie Restaurant Meal Choices for Children	0.23404255319148937	0.4	0.3571428571428571	0.48571428571428577	0.3877551020408163	0.3090909090909091	0.35593220338983056	0.31999999999999995	0.30434782608695654	0.39534883720930236	0.26530612244897955	0.34693877551020413	0.4375	0.3090909090909091	0.16981132075471694	0.3220338983050848	0.4418604651162791	0.28125	0.34693877551020413	0.288135593220339	0.5	0.3584905660377359	0.3191489361702128	0.3513513513513513	0.4883720930232558	0.5121951219512195	0.3448275862068966	0.36	0.3191489361702128	0.3666666666666667	0.36585365853658536	0.28	0.37037037037037035	0.4871794871794872	0.3207547169811321	0.44680851063829785	0.44680851063829785	0.44680851063829785	0.19298245614035092	0.3023255813953488	0.26530612244897955	0.31034482758620685	0.2786885245901639	0.2592592592592593	0.33333333333333337	0.18367346938775508	0.18367346938775508	0.07407407407407407	0.3846153846153846	0.3770491803278688	0.3090909090909091	0.31818181818181823	0.2692307692307693	0.33333333333333337	0.34693877551020413	0.34693877551020413	0.34693877551020413	0.5882352941176471	0.4666666666666667	0.4285714285714286	0.4	0.39622641509433965	0.36170212765957444	0.3191489361702128
Calorie Posting in Chain Restaurants	0.26315789473684215	0.41463414634146345	0.36170212765957444	0.46153846153846156	0.4	0.3913043478260869	0.4	0.36585365853658536	0.3513513513513513	0.47058823529411764	0.35	0.35	0.4545454545454546	0.4347826086956522	0.31818181818181823	0.48	0.4117647058823529	0.4181818181818182	0.35	0.4	0.48571428571428577	0.40909090909090906	0.368421052631579	0.5076923076923077	0.3529411764705882	0.4375	0.4285714285714286	0.41463414634146345	0.3157894736842105	0.4509803921568627	0.375	0.36585365853658536	0.5111111111111111	0.33333333333333337	0.36363636363636365	0.42105263157894735	0.42105263157894735	0.42105263157894735	0.41666666666666663	0.05882352941176472	0.25	0.34693877551020413	0.46153846153846156	0.33333333333333337	0.4358974358974359	0.30000000000000004	0.30000000000000004	0.28888888888888886	0.34883720930232553	0.5	0.4347826086956522	0.37142857142857144	0.34883720930232553	0.4285714285714286	0.4	0.4	0.4	0.52	0.38888888888888884	0.44680851063829785	0.4509803921568627	0.4545454545454546	0.26315789473684215	0.368421052631579
The Long-Run Growth in Obesity as a Function of Technological Change	0.29166666666666663	0.4117647058823529	0.368421052631579	0.5555555555555556	0.36	0.3214285714285714	0.30000000000000004	0.37254901960784315	0.4042553191489362	0.31818181818181823	0.31999999999999995	0.36	0.41538461538461535	0.25	0.03703703703703709	0.3666666666666667	0.4545454545454546	0.3538461538461538	0.36	0.3666666666666667	0.5111111111111111	0.37037037037037035	0.33333333333333337	0.36	0.4545454545454546	0.5238095238095238	0.38983050847457623	0.37254901960784315	0.375	0.3770491803278688	0.47619047619047616	0.33333333333333337	0.34545454545454546	0.5	0.33333333333333337	0.41666666666666663	0.41666666666666663	0.41666666666666663	0.27586206896551724	0.31818181818181823	0.28	0.288135593220339	0.25806451612903225	0.2727272727272727	0.34693877551020413	0.19999999999999996	0.19999999999999996	0.19999999999999996	0.4339622641509434	0.3870967741935484	0.2857142857142857	0.37777777777777777	0.3584905660377359	0.34615384615384615	0.36	0.36	0.36	0.6	0.4347826086956522	0.33333333333333337	0.3114754098360656	0.4814814814814815	0.29166666666666663	0.25
Is the Obesity Epidemic a Public Health Problem? A Decade of Research on the Economics of Obesity	0.24	0.05660377358490565	0.288135593220339	0.631578947368421	0.3076923076923077	0.24137931034482762	0.25806451612903225	0.3584905660377359	0.30612244897959184	0.26086956521739135	0.2692307692307693	0.23076923076923073	0.31343283582089554	0.27586206896551724	0.3571428571428571	0.29032258064516125	0.4347826086956522	0.22388059701492535	0.42307692307692313	0.29032258064516125	0.4893617021276596	0.25	0.43999999999999995	0.3246753246753247	0.4347826086956522	0.5	0.3114754098360656	0.4339622641509434	0.43999999999999995	0.33333333333333337	0.40909090909090906	0.3584905660377359	0.33333333333333337	0.47619047619047616	0.4285714285714286	0.31999999999999995	0.31999999999999995	0.31999999999999995	0.33333333333333337	0.3913043478260869	0.3076923076923077	0.24590163934426235	0.28125	0.29824561403508776	0.21568627450980393	0.3846153846153846	0.3076923076923077	0.33333333333333337	0.34545454545454546	0.375	0.3793103448275862	0.3191489361702128	0.34545454545454546	0.4444444444444444	0.42307692307692313	0.42307692307692313	0.42307692307692313	0.5675675675675675	0.41666666666666663	0.2542372881355932	0.2698412698412699	0.3571428571428571	0.31999999999999995	0.36
The Effect of Obesity and Cardiometabolic Risk Factor on Expenditures and Productivity in the US	0.28301886792452835	0.2857142857142857	0.25806451612903225	0.7073170731707317	0.23636363636363633	0.180327868852459	0.0461538461538461	0.3928571428571429	0.34615384615384615	0.30612244897959184	0.3090909090909091	0.3090909090909091	0.3142857142857143	0.24590163934426235	0.288135593220339	0.3538461538461538	0.4285714285714286	0.3142857142857143	0.2727272727272727	0.32307692307692304	0.43999999999999995	0.288135593220339	0.4716981132075472	0.275	0.4693877551020408	0.44680851063829785	0.28125	0.3571428571428571	0.4716981132075472	0.36363636363636365	0.4893617021276596	0.2857142857142857	0.30000000000000004	0.5555555555555556	0.288135593220339	0.3207547169811321	0.3207547169811321	0.3207547169811321	0.33333333333333337	0.3877551020408163	0.2727272727272727	0.1875	0.25373134328358204	0.30000000000000004	0.33333333333333337	0.34545454545454546	0.34545454545454546	0.33333333333333337	0.31034482758620685	0.3731343283582089	0.3114754098360656	0.31999999999999995	0.3793103448275862	0.368421052631579	0.34545454545454546	0.34545454545454546	0.34545454545454546	0.65	0.4117647058823529	0.32258064516129037	0.24242424242424243	0.35593220338983056	0.28301886792452835	0.24528301886792447
Social Network and Weight Misperception among Adolescents	0.37777777777777777	0.375	0.2962962962962963	0.4545454545454546	0.3191489361702128	0.3207547169811321	0.4035087719298246	0.25	0.2272727272727273	0.41463414634146345	0.276595744680851	0.23404255319148937	0.3870967741935484	0.3207547169811321	0.4509803921568627	0.368421052631579	0.2682926829268293	0.4193548387096774	0.36170212765957444	0.368421052631579	0.38095238095238093	0.33333333333333337	0.4222222222222223	0.41666666666666663	0.5121951219512195	0.4871794871794872	0.3571428571428571	0.375	0.28888888888888886	0.3448275862068966	0.28205128205128205	0.375	0.3846153846153846	0.5135135135135135	0.33333333333333337	0.37777777777777777	0.37777777777777777	0.37777777777777777	0.3090909090909091	0.41463414634146345	0.36170212765957444	0.3214285714285714	0.3220338983050848	0.3076923076923077	0.3913043478260869	0.4042553191489362	0.36170212765957444	0.34615384615384615	0.28	0.4915254237288136	0.39622641509433965	0.2857142857142857	0.31999999999999995	0.3877551020408163	0.36170212765957444	0.36170212765957444	0.36170212765957444	0.5	0.2558139534883721	0.40740740740740744	0.4137931034482759	0.33333333333333337	0.4222222222222223	0.37777777777777777
Body Weight, Self-Perception, and Mental Health Among Adolescents	0.3877551020408163	0.3076923076923077	0.24137931034482762	0.6216216216216216	0.2941176470588235	0.26315789473684215	0.34426229508196726	0.2692307692307693	0.125	0.37777777777777777	0.21568627450980393	0.2941176470588235	0.2727272727272727	0.29824561403508776	0.4181818181818182	0.34426229508196726	0.33333333333333337	0.303030303030303	0.33333333333333337	0.2786885245901639	0.3913043478260869	0.3090909090909091	0.4693877551020408	0.3157894736842105	0.5111111111111111	0.5348837209302326	0.33333333333333337	0.3846153846153846	0.4285714285714286	0.32258064516129037	0.34883720930232553	0.34615384615384615	0.3214285714285714	0.46341463414634143	0.3090909090909091	0.3877551020408163	0.3877551020408163	0.3877551020408163	0.35593220338983056	0.4222222222222223	0.2549019607843137	0.2666666666666667	0.33333333333333337	0.3214285714285714	0.43999999999999995	0.33333333333333337	0.33333333333333337	0.2857142857142857	0.18518518518518523	0.39682539682539686	0.33333333333333337	0.30434782608695654	0.14814814814814814	0.3584905660377359	0.37254901960784315	0.37254901960784315	0.37254901960784315	0.5555555555555556	0.3191489361702128	0.3448275862068966	0.32258064516129037	0.3090909090909091	0.3877551020408163	0.3877551020408163
