	Availability of Nutrition Information from Chain Restaurants in	Is the Obesity Epidemic a Public Health Problem? A Decade	Strategies for Promoting Healthier Food Choices.” American Economic Review: Papers and Proceedings,	Doing it Now or	Prevalence and Trends in Obesity Among U.S.	Prevalence of Overweight, Obesity, and Extreme Obesity Among Adults: United States,	The Effect of Obesity and Cardiometabolic Risk Factor on Expenditures and Productivity in the US.” Obesity,	Size Matters: The Influence of Adolescent’s Weight and	Self-Perception and Mental Health among	The Impact of Obesity on	Annual Medical Spending Attributable to Obesity: Payer-	Will all Americans become Overweight or Obese? Estimating the Progression and	Department of Health and Human Services and U.S. Department of Agriculture, “2010 Dietary Guidelines for Americans,” 7th ed., Washington DC: U.S. Government Printing Office,	The Growth of Obesity and Technological Change: A Theoretical and Empirical Examination,”	The Long-Run Growth in Obesity as a Function of Technological Change.”	"Nutrient Contribution of Food Away From Home."" In America&apos;s Eating Habits: Changes and Consequences,"	Separating what We Eat from where:	Foundation. “Menu Labeling: Does Providing Nutrition Information at the Point of Purchase Affect Consumer Behavior?” Healthy Eating Research,	Taxing Caloric Sweetened Beverages: Potential Effects on	FDA Labeling Cost Model, Final Report.” Prepared for Amber Jessup, DHHS/PHS/FDA/CFSAN. Prepared by	Silliker Information.” Memo to File,	Online Appendix for ‘Are Restaurants Really Supersizing America?’”	Testing Laboratory. “Quality Nutrition Analysis.”	Evaluation Of Recordkeeping Costs For Food Manufacturers, Final Report.” Prepared for Andy Estrin and Cristina McLaughlin DHHS/PHS/FDA/CFSAN. Prepared by Aylin Sertkaya, Ayesha Berlind and Seda Erdem. Contract No. 223-01-2461, Task Order Number 5,	FDA Report,” ReCount Restaurant Census.	Under the Radar: Top 50	Acquisition Pace Quickens in 2010, but Despite Consolidation, Top Chains Still Account for Nearly 40	Sector 72: Sub: Single Unit & Multiunit Firms for the U.S:	Insights “New menu items at restaurants” Memo to File.	Display Signs & Design “Order/Get Menu Pricing” website http://www.dsdsign.com/Pages/menus3.htm. accessed on October 6,	McDonald’s meeting	Sector 72: Sub: Seating Capacity for the U.S. and States:	Statistics. “Job Openings and Labor Turnover Survey: Accommodation and food services,	Paying Attention to Retention.”	KFC’s New Computer-Based Training Program Proves a Time Saver and Better Tool for	Statistics. “Occupational Employment Statistics Query System:	Statistics. “Occupational Employment Statistics Query System:	Statistics. “Occupational Employment Statistics Query System:	Consumer Awareness of Fast-Food Calorie Information in New York City After Implementation of a Menu Labeling Regulation.”	"Calorie Posting in Chain Restaurants."""	Purchasing Behavior and Calorie Information at Fast-Food Chains in	The Psychology of Food Consumption: Strategies for Promoting Healthier Food Choices”. American Economic Review:	"Calorie Labeling And Food Choices: A First Look At The Effects On Low-Income People In New York City."""	Adolescent Fast Food and Restaurant Ordering Behavior with and without Calorie and Fat Content Menu Information.”	Do Nutrition Labels Improve Dietary Outcomes?	Mandatory Menu Labeling in One Fast-Food Chain in King County,	Child and Adolescent Fast-Food Choice and the Influence of Calorie Labeling:	"Nutrition Menu Labeling May Lead to Lower-Calorie Restaurant Meal Choices for Children."" Pediatrics,"	Measuring the Health of the U.S. Population,” Brookings Paper, Microeconomics,	Obesity-Related Quality-Adjusted Life Years Lost in the U.S. from 1993-2008,”	Trends in Quality-Adjusted Life-Years Lost Contributed by Smoking and Obesity,”	Statistical Abstract of the United States:	Modeling Weight-Loss Maintenance to Help Prevent Body Weight Regain,”	Sectors 44-45: Sub: Single Unit & Multiunit Firms for the U.S:	Sector 72: Sub: Single Unit & Multiunit Firms for the US:	Sector 71: Sub: Single Unit & Multiunit Firms for the US:	Sector 51: Sub: Single Unit & Multiunit Firms for the US:	Association.	Association. When American Flies, it Works:	Global Airline Industry Program, “Total Operating Fleet,” Airline Data Project.	Global Airline Industry Program, “Average Seat Capacity of Total Operating Fleet,” Airline Data Project.	Transportation Statistics. “Appendix D – Modal Profiles, Rail Profile,” National Transportation Statistics.	The Partner of Choice: Annual Report FY	Transportation Statistics. National Census of Ferry Operators.
The Economics of Obesity	0.8095238095238095	0.8070175438596491	0.8383838383838383	0.8333333333333334	0.6976744186046512	0.8313253012048193	0.7850467289719626	0.7592592592592593	0.8717948717948718	0.4583333333333333	0.7636363636363637	0.8051948051948052	0.9075144508670521	0.8426966292134831	0.7857142857142857	0.8666666666666667	0.8823529411764706	0.8865248226950354	0.8214285714285714	0.8775510204081632	0.8055555555555556	0.8484848484848485	0.7959183673469388	0.9352226720647774	0.8205128205128205	0.9583333333333334	0.86	0.8448275862068966	0.8333333333333334	0.8823529411764706	0.75	0.8596491228070176	0.8705882352941177	0.8064516129032258	0.8641975308641975	0.819672131147541	0.819672131147541	0.819672131147541	0.8760330578512396	0.8157894736842105	0.8181818181818182	0.8558558558558559	0.8431372549019608	0.9026548672566371	0.8222222222222222	0.8225806451612904	0.8157894736842105	0.87	0.8461538461538461	0.8831168831168831	0.7974683544303798	0.7857142857142857	0.8405797101449275	0.8548387096774194	0.8421052631578947	0.8421052631578947	0.8421052631578947	0.875	0.813953488372093	0.8734177215189873	0.875	0.8691588785046729	0.717948717948718	0.7903225806451613
Separating what We Eat from where: Measuring the Effect of Food Away from Home on Diet	0.8023255813953488	0.813953488372093	0.8080808080808081	0.872093023255814	0.7790697674418605	0.8488372093023255	0.794392523364486	0.7558139534883721	0.7906976744186046	0.8255813953488372	0.813953488372093	0.8023255813953488	0.7572254335260116	0.8314606741573034	0.7906976744186046	0.780952380952381	0.6046511627906976	0.7375886524822695	0.7558139534883721	0.8061224489795918	0.8255813953488372	0.7558139534883721	0.7674418604651163	0.8299595141700404	0.8255813953488372	0.8372093023255814	0.81	0.7790697674418605	0.7674418604651163	0.7899159663865546	0.8953488372093024	0.7674418604651163	0.813953488372093	0.8023255813953488	0.8604651162790697	0.8372093023255814	0.8372093023255814	0.8372093023255814	0.7768595041322314	0.813953488372093	0.7441860465116279	0.7657657657657657	0.696078431372549	0.7610619469026548	0.813953488372093	0.7325581395348837	0.7441860465116279	0.79	0.7558139534883721	0.7906976744186046	0.8255813953488372	0.7790697674418605	0.7790697674418605	0.7790697674418605	0.7790697674418605	0.7790697674418605	0.7790697674418605	0.9302325581395349	0.8023255813953488	0.8372093023255814	0.7884615384615384	0.7570093457943925	0.813953488372093	0.7906976744186046
Will all Americans become Overweight or Obese? Estimating the Progression and Cost of the US Obesity Epidemic	0.7614678899082569	0.7889908256880734	0.8348623853211009	0.908256880733945	0.7889908256880734	0.6697247706422018	0.7889908256880734	0.7981651376146789	0.8256880733944955	0.8348623853211009	0.7522935779816514	0.29357798165137616	0.7572254335260116	0.7981651376146789	0.7706422018348624	0.8623853211009175	0.8256880733944955	0.7304964539007093	0.7798165137614679	0.8440366972477065	0.8073394495412844	0.8073394495412844	0.8073394495412844	0.7935222672064778	0.8256880733944955	0.8899082568807339	0.8348623853211009	0.7889908256880734	0.7706422018348624	0.8235294117647058	0.8990825688073395	0.7798165137614679	0.7798165137614679	0.8165137614678899	0.7706422018348624	0.7981651376146789	0.7981651376146789	0.7981651376146789	0.7933884297520661	0.7981651376146789	0.7522935779816514	0.8378378378378378	0.7981651376146789	0.8141592920353983	0.8165137614678899	0.7889908256880734	0.7431192660550459	0.8256880733944955	0.7614678899082569	0.7798165137614679	0.7889908256880734	0.7889908256880734	0.7706422018348624	0.7981651376146789	0.7798165137614679	0.7798165137614679	0.7798165137614679	0.9174311926605505	0.8165137614678899	0.7614678899082569	0.8165137614678899	0.8807339449541285	0.8440366972477065	0.7431192660550459
Adolescent Fast Food and Restaurant Ordering Behavior with and without Calorie and Fat Content Menu Information	0.7567567567567568	0.7927927927927928	0.8108108108108109	0.8918918918918919	0.8288288288288288	0.7747747747747747	0.8108108108108109	0.8108108108108109	0.8108108108108109	0.8828828828828829	0.7927927927927928	0.7657657657657657	0.7514450867052023	0.7567567567567568	0.7837837837837838	0.8198198198198198	0.8108108108108109	0.7801418439716312	0.7747747747747747	0.8198198198198198	0.8468468468468469	0.7927927927927928	0.7837837837837838	0.7692307692307693	0.8018018018018018	0.8738738738738738	0.8018018018018018	0.7837837837837838	0.7837837837837838	0.8319327731092437	0.9009009009009009	0.7477477477477478	0.7657657657657657	0.8198198198198198	0.7207207207207207	0.8108108108108109	0.8108108108108109	0.8108108108108109	0.7355371900826446	0.7927927927927928	0.7027027027027027	0.8198198198198198	0.7927927927927928	0.017699115044247787	0.8288288288288288	0.7477477477477478	0.7207207207207207	0.8018018018018018	0.8018018018018018	0.8018018018018018	0.7567567567567568	0.7837837837837838	0.7837837837837838	0.7837837837837838	0.7837837837837838	0.7837837837837838	0.7837837837837838	0.9099099099099099	0.7837837837837838	0.7747747747747747	0.7837837837837838	0.8288288288288288	0.8108108108108109	0.7747747747747747
Prevalence and Trends in Obesity Among U.S. Adults 1999-2008	0.873015873015873	0.9	0.8181818181818182	0.8833333333333333	0.2833333333333333	0.6024096385542169	0.8037383177570093	0.8166666666666667	0.7833333333333333	0.7666666666666667	0.8166666666666667	0.7792207792207793	0.8092485549132948	0.8089887640449438	0.7428571428571429	0.819047619047619	0.8333333333333334	0.8226950354609929	0.8833333333333333	0.826530612244898	0.8166666666666667	0.8636363636363636	0.8	0.8623481781376519	0.8166666666666667	0.85	0.76	0.9	0.8333333333333334	0.8235294117647058	0.85	0.8	0.788235294117647	0.8	0.8148148148148148	0.9180327868852459	0.9180327868852459	0.9180327868852459	0.7768595041322314	0.7666666666666667	0.803030303030303	0.8198198198198198	0.803921568627451	0.8053097345132744	0.8666666666666667	0.8064516129032258	0.8157894736842105	0.82	0.8333333333333334	0.6753246753246753	0.8227848101265823	0.8333333333333334	0.855072463768116	0.9032258064516129	0.8833333333333333	0.8833333333333333	0.8833333333333333	0.9	0.8166666666666667	0.7974683544303798	0.7788461538461539	0.8130841121495327	0.8166666666666667	0.8870967741935484
Prevalence of High Body Mass Index in US Children and Adolescents, 2007-2008	0.8157894736842105	0.8026315789473685	0.797979797979798	0.8947368421052632	0.6710526315789473	0.6626506024096386	0.7476635514018691	0.7368421052631579	0.7763157894736842	0.8552631578947368	0.8157894736842105	0.8961038961038961	0.7976878612716763	0.7865168539325843	0.8421052631578947	0.780952380952381	0.8289473684210527	0.8014184397163121	0.8026315789473685	0.8571428571428571	0.8421052631578947	0.8552631578947368	0.8026315789473685	0.8340080971659919	0.8421052631578947	0.8421052631578947	0.81	0.8157894736842105	0.8157894736842105	0.8151260504201681	0.881578947368421	0.8157894736842105	0.8117647058823529	0.8026315789473685	0.8765432098765432	0.881578947368421	0.881578947368421	0.881578947368421	0.768595041322314	0.75	0.7631578947368421	0.8018018018018018	0.7843137254901961	0.7699115044247787	0.8289473684210527	0.8157894736842105	0.881578947368421	0.81	0.8974358974358975	0.8311688311688312	0.8481012658227848	0.8289473684210527	0.7631578947368421	0.8421052631578947	0.8157894736842105	0.8157894736842105	0.8157894736842105	0.9210526315789473	0.7894736842105263	0.8734177215189873	0.8173076923076923	0.8037383177570093	0.7763157894736842	0.8289473684210527
Modeling Weight-Loss Maintenance to Help Prevent Body Weight Regain	0.8507462686567164	0.7910447761194029	0.7777777777777778	0.835820895522388	0.8059701492537313	0.7831325301204819	0.7663551401869159	0.6865671641791045	0.7761194029850746	0.8208955223880597	0.835820895522388	0.8311688311688312	0.815028901734104	0.797752808988764	0.8714285714285714	0.8095238095238095	0.8059701492537313	0.7446808510638298	0.746268656716418	0.7959183673469388	0.7761194029850746	0.8507462686567164	0.8208955223880597	0.854251012145749	0.8059701492537313	0.835820895522388	0.82	0.8208955223880597	0.7761194029850746	0.7983193277310925	0.8507462686567164	0.8059701492537313	0.8117647058823529	0.746268656716418	0.7901234567901234	0.8656716417910447	0.8656716417910447	0.8656716417910447	0.71900826446281	0.8208955223880597	0.8059701492537313	0.7927927927927928	0.7843137254901961	0.7699115044247787	0.7761194029850746	0.8208955223880597	0.8026315789473685	0.75	0.8205128205128205	0.8571428571428571	0.7974683544303798	0.7761194029850746	0.028985507246376812	0.835820895522388	0.8059701492537313	0.8059701492537313	0.8059701492537313	0.9104477611940298	0.7910447761194029	0.8227848101265823	0.7884615384615384	0.8130841121495327	0.8059701492537313	0.8208955223880597
Consumer Awareness of Fast-Food Calorie Information in New York City After Implementation of a Menu Labeling Regulation	0.7310924369747899	0.8067226890756303	0.7983193277310925	0.907563025210084	0.7899159663865546	0.7815126050420168	0.7983193277310925	0.7815126050420168	0.8067226890756303	0.865546218487395	0.7983193277310925	0.7815126050420168	0.7630057803468208	0.7647058823529411	0.7647058823529411	0.7983193277310925	0.8319327731092437	0.6879432624113475	0.773109243697479	0.8235294117647058	0.8067226890756303	0.773109243697479	0.7899159663865546	0.7935222672064778	0.8319327731092437	0.8823529411764706	0.8151260504201681	0.8319327731092437	0.7983193277310925	0.8991596638655462	0.907563025210084	0.7899159663865546	0.773109243697479	0.8319327731092437	0.7647058823529411	0.8067226890756303	0.8067226890756303	0.8067226890756303	0.01652892561983471	0.7983193277310925	0.6722689075630253	0.8151260504201681	0.773109243697479	0.7478991596638656	0.8319327731092437	0.7563025210084033	0.6470588235294118	0.8067226890756303	0.7899159663865546	0.8235294117647058	0.773109243697479	0.8319327731092437	0.7310924369747899	0.8151260504201681	0.8319327731092437	0.8319327731092437	0.8319327731092437	0.9159663865546218	0.8151260504201681	0.7815126050420168	0.7815126050420168	0.7983193277310925	0.7899159663865546	0.7815126050420168
Purchasing Behavior and Calorie Information at Fast-Food Chains in New York City, 2007	0.6511627906976745	0.8372093023255814	0.797979797979798	0.8604651162790697	0.7558139534883721	0.8488372093023255	0.7476635514018691	0.7790697674418605	0.8023255813953488	0.8372093023255814	0.8023255813953488	0.7674418604651163	0.7803468208092486	0.8539325842696629	0.813953488372093	0.780952380952381	0.7906976744186046	0.7021276595744681	0.7674418604651163	0.826530612244898	0.7441860465116279	0.813953488372093	0.7674418604651163	0.8178137651821862	0.813953488372093	0.8488372093023255	0.76	0.7790697674418605	0.7558139534883721	0.8235294117647058	0.8837209302325582	0.7906976744186046	0.8255813953488372	0.7790697674418605	0.813953488372093	0.7906976744186046	0.7906976744186046	0.7906976744186046	0.6942148760330579	0.7325581395348837	0.23255813953488372	0.7387387387387387	0.7058823529411765	0.7522123893805309	0.813953488372093	0.5930232558139535	0.813953488372093	0.78	0.8023255813953488	0.813953488372093	0.7790697674418605	0.7906976744186046	0.7906976744186046	0.7906976744186046	0.7790697674418605	0.7790697674418605	0.7790697674418605	0.9069767441860465	0.7674418604651163	0.8372093023255814	0.7980769230769231	0.822429906542056	0.7906976744186046	0.7325581395348837
Child and Adolescent Fast-Food Choice and the Influence of Calorie Labeling: A Natural Experiment	0.7628865979381443	0.7628865979381443	0.7676767676767676	0.8969072164948454	0.7731958762886598	0.8041237113402062	0.8130841121495327	0.6907216494845361	0.7731958762886598	0.845360824742268	0.7835051546391752	0.7422680412371134	0.7630057803468208	0.7835051546391752	0.7628865979381443	0.780952380952381	0.8247422680412371	0.7588652482269503	0.7628865979381443	0.8775510204081632	0.8144329896907216	0.7835051546391752	0.8144329896907216	0.8097165991902834	0.8350515463917526	0.8556701030927835	0.86	0.8144329896907216	0.7835051546391752	0.8487394957983193	0.8969072164948454	0.8041237113402062	0.8041237113402062	0.8247422680412371	0.7731958762886598	0.8144329896907216	0.8144329896907216	0.8144329896907216	0.6942148760330579	0.7938144329896907	0.7731958762886598	0.8018018018018018	0.7745098039215687	0.7079646017699115	0.8144329896907216	0.7525773195876289	0.21649484536082475	0.86	0.7938144329896907	0.8350515463917526	0.7835051546391752	0.7938144329896907	0.7628865979381443	0.8144329896907216	0.8144329896907216	0.8144329896907216	0.8144329896907216	0.8969072164948454	0.7938144329896907	0.7422680412371134	0.7884615384615384	0.8504672897196262	0.7525773195876289	0.7835051546391752
Calorie Labeling and Food Choices: A First Look At the Effects on Low-Income People in New York City	0.77	0.79	0.79	0.87	0.8	0.8	0.7476635514018691	0.81	0.83	0.87	0.81	0.78	0.7687861271676301	0.79	0.75	0.819047619047619	0.81	0.7163120567375887	0.78	0.82	0.84	0.8	0.82	0.805668016194332	0.87	0.87	0.87	0.81	0.81	0.8319327731092437	0.89	0.82	0.81	0.81	0.82	0.85	0.85	0.85	0.7355371900826446	0.78	0.78	0.7927927927927928	0.058823529411764705	0.7699115044247787	0.82	0.73	0.71	0.82	0.8	0.8	0.78	0.82	0.78	0.81	0.81	0.81	0.81	0.93	0.79	0.76	0.7788461538461539	0.8598130841121495	0.76	0.79
The Growth of Obesity and Technological Change: A Theoretical and Empirical Examination	0.7701149425287356	0.735632183908046	0.8080808080808081	0.896551724137931	0.7816091954022989	0.8160919540229885	0.6448598130841121	0.7701149425287356	0.7816091954022989	0.7931034482758621	0.8045977011494253	0.8160919540229885	0.7745664739884393	0.02247191011235955	0.6781609195402298	0.8285714285714286	0.8160919540229885	0.7801418439716312	0.7586206896551724	0.8775510204081632	0.8620689655172413	0.8160919540229885	0.8045977011494253	0.8299595141700404	0.8275862068965517	0.8505747126436781	0.86	0.8160919540229885	0.8160919540229885	0.8319327731092437	0.8850574712643678	0.7931034482758621	0.7816091954022989	0.8275862068965517	0.8045977011494253	0.8275862068965517	0.8275862068965517	0.8275862068965517	0.7520661157024794	0.7816091954022989	0.7126436781609196	0.7387387387387387	0.7941176470588235	0.7433628318584071	0.8275862068965517	0.7931034482758621	0.7816091954022989	0.78	0.8275862068965517	0.8505747126436781	0.8045977011494253	0.8045977011494253	0.8045977011494253	0.8275862068965517	0.8045977011494253	0.8045977011494253	0.8045977011494253	0.9080459770114943	0.7931034482758621	0.8160919540229885	0.8076923076923077	0.7383177570093458	0.7471264367816092	0.7816091954022989
Annual Medical Spending Attributable to Obesity: Payer-and Service-Specific Estimates	0.8117647058823529	0.7764705882352941	0.797979797979798	0.8823529411764706	0.7411764705882353	0.788235294117647	0.7850467289719626	0.8117647058823529	0.8117647058823529	0.8352941176470589	0.35294117647058826	0.788235294117647	0.7803468208092486	0.8539325842696629	0.8	0.8380952380952381	0.8117647058823529	0.723404255319149	0.8	0.8571428571428571	0.8470588235294118	0.7176470588235294	0.8235294117647058	0.8259109311740891	0.8	0.8470588235294118	0.77	0.8117647058823529	0.7647058823529411	0.8235294117647058	0.8705882352941177	0.7529411764705882	0.8588235294117647	0.7764705882352941	0.8588235294117647	0.788235294117647	0.788235294117647	0.788235294117647	0.8016528925619835	0.788235294117647	0.8235294117647058	0.7747747747747747	0.8333333333333334	0.7610619469026548	0.8117647058823529	0.7764705882352941	0.8470588235294118	0.8	0.8352941176470589	0.8941176470588236	0.8470588235294118	0.7529411764705882	0.8	0.8235294117647058	0.8117647058823529	0.8117647058823529	0.8117647058823529	0.9176470588235294	0.8	0.8	0.7884615384615384	0.7757009345794392	0.8352941176470589	0.8235294117647058
Nutrition Menu Labeling May Lead to Lower-Calorie Restaurant Meal Choices for Children	0.7558139534883721	0.7558139534883721	0.7676767676767676	0.8604651162790697	0.813953488372093	0.872093023255814	0.8037383177570093	0.813953488372093	0.813953488372093	0.8604651162790697	0.7790697674418605	0.7906976744186046	0.7803468208092486	0.8314606741573034	0.813953488372093	0.6952380952380952	0.7790697674418605	0.6737588652482269	0.7325581395348837	0.7959183673469388	0.7790697674418605	0.6976744186046512	0.7790697674418605	0.8137651821862348	0.7674418604651163	0.8604651162790697	0.71	0.7325581395348837	0.686046511627907	0.8067226890756303	0.8837209302325582	0.7674418604651163	0.7906976744186046	0.8023255813953488	0.8372093023255814	0.7906976744186046	0.7906976744186046	0.7906976744186046	0.7933884297520661	0.7441860465116279	0.7093023255813954	0.7837837837837838	0.7549019607843137	0.7256637168141593	0.7209302325581395	0.6744186046511628	0.8023255813953488	0.14	0.8255813953488372	0.813953488372093	0.813953488372093	0.8023255813953488	0.7674418604651163	0.7674418604651163	0.7325581395348837	0.7325581395348837	0.7325581395348837	0.9302325581395349	0.7906976744186046	0.8488372093023255	0.7980769230769231	0.7850467289719626	0.7906976744186046	0.8023255813953488
Calorie Posting in Chain Restaurants	0.5555555555555556	0.8070175438596491	0.7474747474747475	0.75	0.7674418604651163	0.7831325301204819	0.822429906542056	0.7962962962962963	0.7435897435897436	0.8055555555555556	0.7454545454545455	0.7792207792207793	0.861271676300578	0.7865168539325843	0.7714285714285715	0.7904761904761904	0.8611111111111112	0.8156028368794326	0.6964285714285714	0.8367346938775511	0.8888888888888888	0.7727272727272727	0.8367346938775511	0.8785425101214575	0.6666666666666666	0.8333333333333334	0.8	0.7586206896551724	0.7222222222222222	0.8403361344537815	0.8333333333333334	0.7368421052631579	0.8	0.7222222222222222	0.7901234567901234	0.7540983606557377	0.7540983606557377	0.7540983606557377	0.7933884297520661	0.05263157894736842	0.7727272727272727	0.8018018018018018	0.7843137254901961	0.7876106194690266	0.8222222222222222	0.6774193548387096	0.7631578947368421	0.78	0.7692307692307693	0.8441558441558441	0.810126582278481	0.7380952380952381	0.7971014492753623	0.7741935483870968	0.7543859649122807	0.7543859649122807	0.7543859649122807	0.8611111111111112	0.7674418604651163	0.7468354430379747	0.7980769230769231	0.7850467289719626	0.7948717948717948	0.7096774193548387
The Long-Run Growth in Obesity as a Function of Technological Change	0.8382352941176471	0.7941176470588235	0.797979797979798	0.8676470588235294	0.7205882352941176	0.7349397590361446	0.7663551401869159	0.7941176470588235	0.7794117647058824	0.75	0.8382352941176471	0.8311688311688312	0.815028901734104	0.6853932584269663	0.02857142857142857	0.7714285714285715	0.7941176470588235	0.7730496453900709	0.8088235294117647	0.826530612244898	0.8235294117647058	0.8529411764705882	0.7352941176470589	0.8663967611336032	0.8088235294117647	0.8382352941176471	0.75	0.7794117647058824	0.8088235294117647	0.8151260504201681	0.8823529411764706	0.8088235294117647	0.8352941176470589	0.7647058823529411	0.8518518518518519	0.9264705882352942	0.9264705882352942	0.9264705882352942	0.743801652892562	0.7941176470588235	0.8088235294117647	0.7477477477477478	0.7647058823529411	0.7787610619469026	0.8235294117647058	0.7941176470588235	0.7894736842105263	0.82	0.7948717948717948	0.8441558441558441	0.810126582278481	0.7794117647058824	0.8695652173913043	0.8088235294117647	0.7794117647058824	0.7794117647058824	0.7794117647058824	0.8970588235294118	0.8088235294117647	0.8607594936708861	0.7884615384615384	0.794392523364486	0.7647058823529411	0.8235294117647058
Is the Obesity Epidemic a Public Health Problem? A Decade of Research on the Economics of Obesity	0.7835051546391752	0.41237113402061853	0.8383838383838383	0.9072164948453608	0.8247422680412371	0.8247422680412371	0.719626168224299	0.7938144329896907	0.8247422680412371	0.8350515463917526	0.8144329896907216	0.7525773195876289	0.7630057803468208	0.7628865979381443	0.7731958762886598	0.8285714285714286	0.8144329896907216	0.7872340425531915	0.7835051546391752	0.8571428571428571	0.845360824742268	0.7938144329896907	0.8041237113402062	0.8097165991902834	0.8247422680412371	0.8556701030927835	0.86	0.8144329896907216	0.7628865979381443	0.7647058823529411	0.9072164948453608	0.7731958762886598	0.8041237113402062	0.8350515463917526	0.7835051546391752	0.8144329896907216	0.8144329896907216	0.8144329896907216	0.8099173553719008	0.8247422680412371	0.7835051546391752	0.7747747747747747	0.7843137254901961	0.8141592920353983	0.7731958762886598	0.8041237113402062	0.7938144329896907	0.85	0.7731958762886598	0.7422680412371134	0.7731958762886598	0.7628865979381443	0.8144329896907216	0.8041237113402062	0.8041237113402062	0.8041237113402062	0.8041237113402062	0.9175257731958762	0.8144329896907216	0.8041237113402062	0.8269230769230769	0.794392523364486	0.8041237113402062	0.8041237113402062
The Effect of Obesity and Cardiometabolic Risk Factor on Expenditures and Productivity in the US	0.7604166666666666	0.7291666666666666	0.8181818181818182	0.8854166666666666	0.78125	0.7395833333333334	0.102803738317757	0.8125	0.8125	0.7916666666666666	0.7916666666666666	0.78125	0.7687861271676301	0.6145833333333334	0.75	0.819047619047619	0.8229166666666666	0.7730496453900709	0.7708333333333334	0.8673469387755102	0.8541666666666666	0.8125	0.78125	0.8178137651821862	0.8229166666666666	0.875	0.84	0.7708333333333334	0.7916666666666666	0.7983193277310925	0.875	0.7604166666666666	0.75	0.8333333333333334	0.8020833333333334	0.8125	0.8125	0.8125	0.7603305785123967	0.8125	0.7395833333333334	0.7837837837837838	0.8137254901960784	0.7610619469026548	0.78125	0.7604166666666666	0.78125	0.8	0.8229166666666666	0.8333333333333334	0.7916666666666666	0.7708333333333334	0.7708333333333334	0.78125	0.7604166666666666	0.7604166666666666	0.7604166666666666	0.90625	0.8020833333333334	0.8229166666666666	0.8269230769230769	0.8037383177570093	0.7916666666666666	0.7708333333333334
Social Network and Weight Misperception among Adolescents	0.7619047619047619	0.8771929824561403	0.7575757575757576	0.8070175438596491	0.6842105263157895	0.6867469879518072	0.7850467289719626	0.7894736842105263	0.7017543859649122	0.8421052631578947	0.8070175438596491	0.7272727272727273	0.8265895953757225	0.7865168539325843	0.7857142857142857	0.7619047619047619	0.7543859649122807	0.8014184397163121	0.8245614035087719	0.7959183673469388	0.7368421052631579	0.803030303030303	0.7894736842105263	0.8663967611336032	0.7719298245614035	0.8421052631578947	0.78	0.8275862068965517	0.7894736842105263	0.8151260504201681	0.8070175438596491	0.8421052631578947	0.7529411764705882	0.7719298245614035	0.7901234567901234	0.8852459016393442	0.8852459016393442	0.8852459016393442	0.7768595041322314	0.7894736842105263	0.7272727272727273	0.7927927927927928	0.7745098039215687	0.7433628318584071	0.7543859649122807	0.8064516129032258	0.7894736842105263	0.79	0.7692307692307693	0.8181818181818182	0.759493670886076	0.8070175438596491	0.7391304347826086	0.7903225806451613	0.8245614035087719	0.8245614035087719	0.8245614035087719	0.8947368421052632	0.7719298245614035	0.759493670886076	0.7692307692307693	0.7850467289719626	0.8070175438596491	0.8548387096774194
Body Weight, Self-Perception, and Mental Health Among Adolescents	0.8	0.7538461538461538	0.7878787878787878	0.8615384615384616	0.7230769230769231	0.6746987951807228	0.822429906542056	0.8307692307692308	0.4153846153846154	0.8307692307692308	0.8153846153846154	0.7922077922077922	0.815028901734104	0.8089887640449438	0.8428571428571429	0.7904761904761904	0.7538461538461538	0.7943262411347518	0.8307692307692308	0.8163265306122449	0.7384615384615385	0.8333333333333334	0.7846153846153846	0.8421052631578947	0.7538461538461538	0.8461538461538461	0.78	0.8615384615384616	0.7076923076923077	0.8151260504201681	0.8461538461538461	0.8	0.8	0.7538461538461538	0.8271604938271605	0.8307692307692308	0.8307692307692308	0.8307692307692308	0.7933884297520661	0.7846153846153846	0.8636363636363636	0.7657657657657657	0.7843137254901961	0.7787610619469026	0.8	0.8461538461538461	0.8026315789473685	0.78	0.8076923076923077	0.8181818181818182	0.759493670886076	0.8	0.782608695652174	0.8769230769230769	0.8461538461538461	0.8461538461538461	0.8461538461538461	0.9076923076923077	0.8	0.7721518987341772	0.7596153846153846	0.794392523364486	0.8	0.8307692307692308
Do Nutrition Labels Improve Dietary Outcomes?	0.746031746031746	0.8421052631578947	0.7878787878787878	0.8	0.8666666666666667	0.7951807228915663	0.7850467289719626	0.8333333333333334	0.8	0.7555555555555555	0.8545454545454545	0.8051948051948052	0.838150289017341	0.8314606741573034	0.8142857142857143	0.7714285714285715	0.8	0.8014184397163121	0.8035714285714286	0.8163265306122449	0.8666666666666667	0.803030303030303	0.8775510204081632	0.8866396761133604	0.8222222222222222	0.8	0.79	0.8448275862068966	0.8518518518518519	0.8403361344537815	0.8	0.7719298245614035	0.788235294117647	0.8	0.7407407407407407	0.7704918032786885	0.7704918032786885	0.7704918032786885	0.8181818181818182	0.8444444444444444	0.803030303030303	0.8018018018018018	0.8235294117647058	0.831858407079646	0.0	0.7580645161290323	0.8289473684210527	0.75	0.782051282051282	0.8311688311688312	0.7974683544303798	0.8	0.782608695652174	0.8387096774193549	0.8421052631578947	0.8421052631578947	0.8421052631578947	0.8666666666666667	0.7333333333333333	0.7848101265822784	0.7980769230769231	0.794392523364486	0.8444444444444444	0.7258064516129032
