"Journal Data Filtered By:  Selected JCR Year: 2013 Selected Editions: SCIE,SSCI Selected Category Scheme: WoS",,,,,,,,
Rank,Full Journal Title,Issn,Total Cites,Journal Impact Factor,5-Year Impact Factor,Citable Items,,Eigenfactor Score
9778,FERROELECTRICS,0015-0193,"4,013",0.433,0.477,302,,0.003770
9778,Hacettepe Journal of Mathematics and Statistics,1303-5010,169,0.433,0.479,67,,0.000720
9778,International Journal of Unconventional Computing,1548-7199,67,0.433,0.373,22,,0.000320
9778,JOURNAL OF AGRICULTURAL AND RESOURCE ECONOMICS,1068-5502,570,0.433,0.885,27,,0.000940
9778,JOURNAL OF AGRICULTURAL AND RESOURCE ECONOMICS,1068-5502,570,0.433,0.885,27,,0.000940
9778,MATERIALWISSENSCHAFT UND WERKSTOFFTECHNIK,0933-5137,710,0.433,0.492,132,,0.001770
9778,POLYMER-KOREA,0379-153X,325,0.433,0.362,112,,0.000240
9778,Philosophia Mathematica,0031-8019,141,0.433,0.606,18,,0.000330
9778,Security and Communication Networks,1939-0114,174,0.433,0.468,132,,0.000700
9788,B E Journal of Economic Analysis & Policy,1935-1682,430,0.432,0.710,15,,0.005200
9788,Central European Journal of Geosciences,2081-9900,114,0.432,0.665,42,,0.000620
9788,INTERNATIONAL JOURNAL OF GAME THEORY,0020-7276,921,0.432,0.639,51,,0.003480
9788,INTERNATIONAL JOURNAL OF GAME THEORY,0020-7276,921,0.432,0.639,51,,0.003480
9788,Journal of Mathematical Physics Analysis Geometry,1812-9471,54,0.432,0.343,30,,0.000520
9788,SOZIALE WELT-ZEITSCHRIFT FUR SOZIALWISSENSCHAFTLICHE FORSCHUNG UND PRAXIS,0038-6073,103,0.432,0.402,20,,0.000230
9794,CHINESE JOURNAL OF PHYSICS,0577-9073,433,0.431,0.439,114,,0.000910
9794,LITHOLOGY AND MINERAL RESOURCES,0024-4902,348,0.431,0.409,27,,0.000490
9794,OSTRICH,0030-6525,443,0.431,0.440,33,,0.000460
9797,HOUSTON JOURNAL OF MATHEMATICS,0362-1588,621,0.430,0.479,81,,0.003240
9798,ADVANCED COMPOSITES LETTERS,0963-6935,104,0.429,0.345,0,,0.000170
9798,AMERICAN FERN JOURNAL,0002-8444,383,0.429,0.614,15,,0.000310
9798,Austrian History Yearbook,0067-2378,31,0.429,Not Available,12,,0.000250
9798,CHILDRENS HEALTH CARE,0273-9615,369,0.429,0.893,21,,0.000470
9798,Clinical Psychologist,1328-4207,101,0.429,Not Available,17,,0.000210
9798,Clinical Psychologist,1328-4207,101,0.429,Not Available,17,,0.000210
9798,Critical Care Nursing Clinics of North America,0899-5885,267,0.429,Not Available,40,,0.000640
9798,Critical Care Nursing Clinics of North America,0899-5885,267,0.429,Not Available,40,,0.000640
9798,Gene Therapy and Molecular Biology,1529-9120,103,0.429,0.750,13,,0.000200
9798,International Journal of Critical Infrastructure Protection,1874-5482,46,0.429,0.652,17,,0.000250
9798,International Journal of Cultural Studies,1367-8779,293,0.429,Not Available,46,,0.001220
9798,International Journal of Oil Gas and Coal Technology,1753-3309,44,0.429,0.410,39,,0.000250
9798,JOURNAL OF DRUG EDUCATION,0047-2379,400,0.429,0.762,6,,0.000490
9798,JOURNAL OF ELECTRONIC TESTING-THEORY AND APPLICATIONS,0923-8174,215,0.429,0.382,64,,0.000730
9798,Journal of Pacific Rim Psychology,1834-4909,20,0.429,0.435,6,,0.000140
9798,LINGUISTIC REVIEW,0167-6318,324,0.429,0.734,17,,0.001020
9798,Language and Literature,0963-9470,120,0.429,0.394,20,,0.000210
9798,Photogrammetrie Fernerkundung Geoinformation,1432-8364,117,0.429,0.607,40,,0.000360
9798,VIAL-Vigo International Journal of Applied Linguistics,1697-0381,15,0.429,0.433,5,,0.000070
9798,Yakhteh,1561-4921,53,0.429,0.297,0,,0.000130
9798,Zeitschrift fur Soziologie der Erziehung und Sozialisation,1436-1957,65,0.429,0.295,21,,0.000170
9819,Educational Philosophy and Theory,0013-1857,352,0.428,Not Available,86,,0.001220
9820,ACTA ALIMENTARIA,0139-3006,306,0.427,0.421,86,,0.000420
9820,PROGRESS IN COMPUTATIONAL FLUID DYNAMICS,1468-4349,237,0.427,0.476,37,,0.000800
9820,TRANSACTIONS OF THE INDIAN INSTITUTE OF METALS,0972-2815,357,0.427,0.386,95,,0.001090
9823,Acta Metallurgica Sinica-English Letters,1006-7191,305,0.426,Not Available,106,,0.000860
9823,Cement Wapno Beton,1425-8129,109,0.426,0.411,38,,0.000210
9823,JOURNAL OF VENOMOUS ANIMALS AND TOXINS INCLUDING TROPICAL DISEASES,1678-9199,287,0.426,0.435,31,,0.000550
9823,MAMMAL STUDY,1343-4152,223,0.426,Not Available,40,,0.000440
9827,ASIAN SURVEY,0004-4687,678,0.425,0.591,63,,0.002150
9827,COMPTES RENDUS MATHEMATIQUE,1631-073X,"1,332",0.425,0.502,187,,0.012090
9827,CRIME LAW AND SOCIAL CHANGE,0925-4994,410,0.425,0.566,54,,0.001070
9827,JOURNAL OF THE KOREAN PHYSICAL SOCIETY,0374-4884,"3,378",0.425,0.401,855,,0.008490
9831,ANASTHESIOLOGIE & INTENSIVMEDIZIN,0170-5334,244,0.424,0.465,39,,0.000390
9831,ARMED FORCES & SOCIETY,0095-327X,443,0.424,0.677,35,,0.000740
9831,German Politics,0964-4008,157,0.424,0.549,25,,0.000650
9831,ISRAELI JOURNAL OF AQUACULTURE-BAMIDGEH,0792-156X,352,0.424,0.622,60,,0.000340
9831,JOURNAL OF BIOLOGICAL EDUCATION,0021-9266,327,0.424,0.566,43,,0.000400
9831,Osteologie,1019-1291,71,0.424,0.293,32,,0.000080
9831,Welding in the World,0043-2288,324,0.424,Not Available,82,,0.000560
9838,COMMUNICATIONS IN SOIL SCIENCE AND PLANT ANALYSIS,0010-3624,"3,850",0.423,0.605,284,,0.002890
9838,SURVIVAL,0039-6338,289,0.423,0.408,71,,0.001560
9840,Action Research,1476-7503,180,0.422,1.000,24,,0.000530
9840,Asia-Pacific Psychiatry,1758-5864,60,0.422,0.491,76,,0.000160
9840,Asia-Pacific Psychiatry,1758-5864,60,0.422,0.491,76,,0.000160
9840,COLLOQUIUM MATHEMATICUM,0010-1354,879,0.422,Not Available,84,,0.003360
9840,COMPUTER ANIMATION AND VIRTUAL WORLDS,1546-4261,273,0.422,0.514,44,,0.000950
9840,E & M Ekonomie a Management,1212-3609,122,0.422,0.412,48,,0.000150
9840,JOURNAL OF WUHAN UNIVERSITY OF TECHNOLOGY-MATERIALS SCIENCE EDITION,1000-2413,"1,054",0.422,0.558,227,,0.002080
9840,Latin American Journal of Aquatic Research,0718-560X,160,0.422,0.544,100,,0.000730
9840,Planta Daninha,0100-8358,944,0.422,0.706,101,,0.001430
9840,TETSU TO HAGANE-JOURNAL OF THE IRON AND STEEL INSTITUTE OF JAPAN,0021-1575,"1,413",0.422,0.380,97,,0.001360
9850,ACTA ARITHMETICA,0065-1036,"1,411",0.421,0.464,90,,0.006660
9850,Acta Clinica Croatica,0353-9466,207,0.421,0.468,57,,0.000540
9850,Asian Journal of Mathematics,1093-6106,350,0.421,0.507,30,,0.002000
9850,Information Technology for Development,0268-1102,167,0.421,Not Available,18,,0.000350
9850,Journal of French Language Studies,0959-2695,82,0.421,0.420,21,,0.000260
9850,MEDICINA-BUENOS AIRES,0025-7680,608,0.421,0.469,94,,0.000540
9850,SOCIOLOGICAL RESEARCH ONLINE,1360-7804,386,0.421,0.543,0,,0.001470
9857,AUSTRALIAN & NEW ZEALAND JOURNAL OF STATISTICS,1369-1473,461,0.420,0.689,27,,0.001200
9857,China Communications,1673-5447,209,0.420,0.313,176,,0.000280
9857,Economic Computation and Economic Cybernetics Studies and Research,0424-267X,82,0.420,0.297,67,,0.000130
9857,Economic Computation and Economic Cybernetics Studies and Research,0424-267X,82,0.420,0.297,67,,0.000130
9857,Journal of Electrical Engineering-Elektrotechnicky Casopis,1335-3632,286,0.420,0.539,60,,0.000670
9862,ACTA MATHEMATICA SINICA-ENGLISH SERIES,1439-8516,"1,297",0.419,0.505,184,,0.004940
9862,Annals of Animal Science,1642-3402,159,0.419,0.397,71,,0.000300
9862,British Politics,1746-918X,120,0.419,0.821,20,,0.001070
9862,DISSENT,0012-3846,133,0.419,0.393,31,,0.000400
9862,Electronic Journal of Differential Equations,1072-6691,"1,149",0.419,Not Available,275,,0.003400
9862,HUMOR-INTERNATIONAL JOURNAL OF HUMOR RESEARCH,0933-1719,206,0.419,0.602,30,,0.000310
9862,ISRAEL JOURNAL OF PLANT SCIENCES,0792-9978,323,0.419,0.468,0,,0.000470
9862,JAPAN AND THE WORLD ECONOMY,0922-1425,236,0.419,0.440,33,,0.000500
9870,Asian Nursing Research,1976-1317,71,0.418,0.516,29,,0.000270
9870,Asian Nursing Research,1976-1317,71,0.418,0.516,29,,0.000270
9870,Chiang Mai Journal of Science,0125-2526,196,0.418,0.531,108,,0.000430
9870,INTERNATIONAL JOURNAL OF MARKET RESEARCH,1470-7853,370,0.418,1.068,12,,0.001110
9870,Journal of Internet Technology,1607-9264,215,0.418,0.321,109,,0.000470
9870,Medizinische Klinik-Intensivmedizin und Notfallmedizin,2193-6218,37,0.418,0.418,75,,0.000070
9870,New York Journal of Mathematics,1076-9803,205,0.418,Not Available,43,,0.001850
9870,RUSSIAN JOURNAL OF GENERAL CHEMISTRY,1070-3632,"3,037",0.418,0.456,417,,0.003120
9878,ASYMPTOTIC ANALYSIS,0921-7134,591,0.417,0.529,66,,0.002280
9878,Annals of Economics and Finance,1529-7373,89,0.417,0.455,34,,0.000430
9878,Journal of Organizational and End User Computing,1546-2234,97,0.417,Not Available,16,,0.000240
9878,Journal of Organizational and End User Computing,1546-2234,97,0.417,Not Available,16,,0.000240
9878,PHONETICA,0031-8388,484,0.417,1.344,12,,0.000740
9878,PHONETICA,0031-8388,484,0.417,1.344,12,,0.000740
9878,REHABILITATION COUNSELING BULLETIN,0034-3552,277,0.417,0.446,19,,0.000180
9878,TRANSPORT THEORY AND STATISTICAL PHYSICS,0041-1450,232,0.417,0.376,6,,0.000420
9878,Visual Communication,1470-3572,135,0.417,0.487,22,,0.000480
9887,CLINICAL DYSMORPHOLOGY,0962-8827,468,0.416,0.465,45,,0.000800
9887,DIFFERENTIAL EQUATIONS,0012-2661,"1,845",0.416,0.373,174,,0.002570
9887,KYBERNETES,0368-492X,480,0.416,0.377,96,,0.000860
9890,ANNALES DE BIOLOGIE CLINIQUE,0003-3898,452,0.415,0.358,97,,0.000520
9890,Acta Chirurgiae Orthopaedicae et Traumatologiae Cechoslovaca,0001-5415,348,0.415,0.527,57,,0.000740
9890,Higher Education Policy,0952-8733,305,0.415,Not Available,26,,0.001100
9890,JOURNAL OF THE KOREAN MATHEMATICAL SOCIETY,0304-9914,483,0.415,0.439,75,,0.002140
9890,LANGUAGE SCIENCES,0388-0001,337,0.415,0.498,72,,0.001020
9890,MANCHESTER SCHOOL,1463-6786,632,0.415,0.654,65,,0.001460
9890,PROCEEDINGS OF THE INSTITUTION OF MECHANICAL ENGINEERS PART K-JOURNAL OF MULTI-BODY DYNAMICS,1464-4193,237,0.415,0.692,32,,0.000490
9890,Revista Brasileira de Anestesiologia,0034-7094,316,0.415,Not Available,75,,0.000790
9898,ANTI-CORROSION METHODS AND MATERIALS,0003-5599,317,0.414,0.451,35,,0.000350
9898,Human Ecology Review,1074-4827,336,0.414,0.988,5,,0.000530
9898,International Studies Perspectives,1528-3577,306,0.414,0.772,35,,0.001070
9898,JOURNAL OF THE SOCIETY OF LEATHER TECHNOLOGISTS AND CHEMISTS,0144-0322,283,0.414,0.392,36,,0.000200
9898,Journal of Public Transportation,1077-291X,259,0.414,Not Available,29,,0.000720
9898,Nigerian Journal of Clinical Practice,1119-3077,255,0.414,0.367,115,,0.000930
9898,RADIOLOGE,0033-832X,540,0.414,0.372,93,,0.000680
9898,STUDIA PSYCHOLOGICA,0039-3320,150,0.414,0.347,26,,0.000220
9898,Zeitschrift fur Wirtschaftsgeographie,0044-3751,33,0.414,0.347,14,,0.000050
9907,Bosnian Journal of Basic Medical Sciences,1512-8601,187,0.413,0.450,44,,0.000490
9907,EDUCATIONAL GERONTOLOGY,0360-1277,636,0.413,0.633,71,,0.000920
9907,Journal of Cytology,0970-9371,137,0.413,0.447,63,,0.000360
9910,ARCHIVOS DE MEDICINA VETERINARIA,0301-732X,225,0.412,0.448,42,,0.000320
9910,Asian Journal of Communication,0129-2986,147,0.412,0.637,35,,0.000760
9910,BOTHALIA,0006-8241,238,0.412,0.444,0,,0.000150
9910,Ciencia e Tecnologia de Alimentos,0101-2061,"1,148",0.412,0.646,0,,0.001960
9910,Journal of Spatial Science,1449-8596,120,0.412,1.034,18,,0.000500
9910,Neural Network World,1210-0552,179,0.412,0.465,36,,0.000330
9916,ARCHIVES DE PEDIATRIE,0929-693X,"1,360",0.410,0.343,213,,0.002020
9916,COMPUTER MUSIC JOURNAL,0148-9267,341,0.410,0.495,20,,0.000270
9916,CRITIQUE OF ANTHROPOLOGY,0308-275X,128,0.410,0.495,20,,0.000530
9916,Energy & Environment,0958-305X,202,0.410,Not Available,50,,0.000440
9916,Engenharia Agricola,0100-6916,669,0.410,0.795,122,,0.000960
9916,INFOR,0315-5986,324,0.410,0.465,0,,0.000440
9916,JOURNAL OF LATIN AMERICAN STUDIES,0022-216X,335,0.410,0.816,19,,0.001240
9916,POLICING-AN INTERNATIONAL JOURNAL OF POLICE STRATEGIES & MANAGEMENT,1363-951X,409,0.410,0.622,40,,0.000720
9916,PUBLICACIONS MATEMATIQUES,0214-1493,295,0.410,0.570,21,,0.001240
9916,Qualitative Theory of Dynamical Systems,1575-5460,83,0.410,Not Available,28,,0.000420
9916,RUSSIAN JOURNAL OF GENETICS,1022-7954,"1,148",0.410,0.428,155,,0.001500
9916,SOUTH ATLANTIC QUARTERLY,0038-2876,311,0.410,0.372,56,,0.001170
9916,Transportation Letters-The International Journal of Transportation Research,1942-7867,55,0.410,0.684,19,,0.000470
9916,Transportation Letters-The International Journal of Transportation Research,1942-7867,55,0.410,0.684,19,,0.000470
9930,EDUCATIONAL POLICY,0895-9048,363,0.409,0.722,32,,0.001300
9931,ACM Transactions on Reconfigurable Technology and Systems,1936-7406,87,0.408,Not Available,18,,0.000620
9931,Annals of Telecommunications-Annales des Telecommunications,0003-4347,245,0.408,0.478,55,,0.000830
9931,Egyptian Journal of Biological Pest Control,1110-1768,77,0.408,0.233,49,,0.000090
9931,International Journal of Humanoid Robotics,0219-8436,224,0.408,0.494,34,,0.000400
9931,Scandinavian Journal of Educational Research,0031-3831,388,0.408,0.749,42,,0.000950
9936,CANADIAN JOURNAL OF CIVIL ENGINEERING,0315-1468,"1,804",0.407,0.602,119,,0.002870
9936,CHINA OCEAN ENGINEERING,0890-5487,322,0.407,0.503,68,,0.000710
9936,Development Southern Africa,0376-835X,388,0.407,0.516,52,,0.000610
9936,Geofisica Internacional,0016-7169,375,0.407,0.625,28,,0.000630
9936,INTERNATIONAL JOURNAL OF GROUP PSYCHOTHERAPY,0020-7284,222,0.407,0.523,24,,0.000270
9936,Journal of Earthquake and Tsunami,1793-4311,70,0.407,0.431,43,,0.000300
9936,MEDICAL LETTER ON DRUGS AND THERAPEUTICS,0025-732X,165,0.407,0.284,66,,0.000350
9936,SOUTHWESTERN ENTOMOLOGIST,0147-1724,363,0.407,0.401,26,,0.000640
9936,TECHNOLOGY AND CULTURE,0040-165X,424,0.407,0.539,35,,0.000750
9936,TECHNOLOGY AND CULTURE,0040-165X,424,0.407,0.539,35,,0.000750
9946,EMPLOYEE RELATIONS,0142-5455,453,0.406,Not Available,36,,0.000690
9946,JAPANESE ECONOMIC REVIEW,1352-4739,193,0.406,0.478,24,,0.000850
9946,Journal for East European Management Studies,0949-6181,61,0.406,0.449,18,,0.000090
9949,ACTA INFORMATICA,0001-5903,468,0.405,0.398,17,,0.000640
9949,Educational Management Administration & Leadership,1741-1432,205,0.405,Not Available,45,,0.000520
9949,European Journal of Cultural Studies,1367-5494,255,0.405,0.696,40,,0.000890
9949,Frontiers of Computer Science,2095-2228,111,0.405,Not Available,69,,0.000510
9949,GEOLOGICAL SURVEY OF DENMARK AND GREENLAND BULLETIN,1604-8156,87,0.405,0.450,19,,0.000350
9949,Idojaras,0324-6329,116,0.405,0.646,21,,0.000280
9949,Language Culture and Curriculum,0790-8318,144,0.405,0.375,19,,0.000250
9949,OBSERVATORY,0029-7704,236,0.405,0.310,16,,0.000130
9957,FORMAL METHODS IN SYSTEM DESIGN,0925-9856,273,0.404,0.942,30,,0.001020
9957,Geriatrie et Psychologie Neuropsychiatrie de Vieillissement,2115-8789,46,0.404,0.404,47,,0.000170
9957,JOURNAL OF MINING SCIENCE,1062-7391,401,0.404,0.357,96,,0.000400
9960,FIBER AND INTEGRATED OPTICS,0146-8030,217,0.403,0.407,22,,0.000290
9960,JOURNAL OF THE PAKISTAN MEDICAL ASSOCIATION,0030-9982,"1,384",0.403,Not Available,291,,0.002960
9962,APPLIED ARTIFICIAL INTELLIGENCE,0883-9514,435,0.402,0.563,45,,0.000810
9962,CULTURAL STUDIES,0950-2386,571,0.402,0.694,53,,0.001540
9962,PSYCHOLOGICAL REPORTS,0033-2941,"4,509",0.402,0.531,148,,0.002610
9962,Profesional de la Informacion,1386-6710,175,0.402,0.303,67,,0.000540
9966,ACTA MATHEMATICA HUNGARICA,0236-5294,"1,238",0.401,0.459,106,,0.002880
9966,ANALOG INTEGRATED CIRCUITS AND SIGNAL PROCESSING,0925-1030,965,0.401,0.522,207,,0.002370
9966,CIENCIA RURAL,0103-8478,"2,398",0.401,0.527,360,,0.005440
9966,JOURNAL OF UNIVERSAL COMPUTER SCIENCE,0948-695X,680,0.401,0.533,129,,0.002540
9970,ACM Transactions on Algorithms,1549-6325,325,0.400,0.661,19,,0.003630
9970,ACUPUNCTURE & ELECTRO-THERAPEUTICS RESEARCH,0360-1293,233,0.400,0.593,7,,0.000120
9970,Australian Journal of Linguistics,0726-8602,106,0.400,0.354,22,,0.000240
9970,DISTRIBUTED COMPUTING,0178-2770,364,0.400,0.585,18,,0.000810
9970,EXPERIMENTAL HEAT TRANSFER,0891-6152,390,0.400,0.811,22,,0.000560
9970,FOLIA LINGUISTICA,0165-4004,91,0.400,0.394,16,,0.000280
9970,Geografie,1212-0014,92,0.400,0.508,20,,0.000210
9970,HISTORY AND PHILOSOPHY OF LOGIC,0144-5340,82,0.400,0.405,19,,0.000330
9970,HISTORY WORKSHOP JOURNAL,1363-3554,295,0.400,0.509,23,,0.000500
9970,JOURNAL DE MYCOLOGIE MEDICALE,1156-5233,247,0.400,0.630,39,,0.000490
9970,Lithuanian Mathematical Journal,0363-1672,170,0.400,0.420,34,,0.000960
9970,Obesity and Metabolism-Milan,1825-3865,12,0.400,0.113,0,,0.000030
9970,PAKISTAN JOURNAL OF ZOOLOGY,0030-9923,501,0.400,0.387,245,,0.000620
9970,Recht & Psychiatrie,0724-2247,38,0.400,0.267,27,,0.000030
9970,Recht & Psychiatrie,0724-2247,38,0.400,0.267,27,,0.000030
9970,SOCIAL HISTORY OF MEDICINE,0951-631X,271,0.400,0.420,34,,0.000950
9970,SOCIAL HISTORY OF MEDICINE,0951-631X,271,0.400,0.420,34,,0.000950
9987,Fetal and Pediatric Pathology,1551-3815,169,0.398,0.487,63,,0.000560
9987,WESTERN NORTH AMERICAN NATURALIST,1527-0904,406,0.398,0.450,14,,0.000960
9987,WOMENS STUDIES INTERNATIONAL FORUM,0277-5395,718,0.398,0.594,88,,0.001080
9990,DEFENCE AND PEACE ECONOMICS,1024-2694,284,0.397,0.639,33,,0.000680
9990,International Journal of Civil Engineering,1735-0522,94,0.397,0.487,7,,0.000470
9990,JAPANESE PSYCHOLOGICAL RESEARCH,0021-5368,227,0.397,0.458,35,,0.000400
9990,JOURNAL OF THE KANSAS ENTOMOLOGICAL SOCIETY,0022-8567,992,0.397,0.495,34,,0.000540
9990,Journal de Theorie des Nombres de Bordeaux,1246-7405,249,0.397,Not Available,33,,0.002380
9990,THERAPIE,0040-5957,527,0.397,0.429,35,,0.000440
9990,Universal Access in the Information Society,1615-5289,200,0.397,Not Available,28,,0.000440
9990,Universal Access in the Information Society,1615-5289,200,0.397,Not Available,28,,0.000440
9998,FEDERAL RESERVE BANK OF ST LOUIS REVIEW,0014-9187,337,0.396,0.791,4,,0.001270
9998,Journal of Comparative Policy Analysis,1387-6988,234,0.396,Not Available,25,,0.001340
9998,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES INDIA SECTION B-BIOLOGICAL SCIENCES,0369-8211,71,0.396,0.212,82,,0.000150
9998,REVISTA ARVORE,0100-6762,"1,178",0.396,0.613,120,,0.001540
9998,Rivista Italiana delle Sostanze Grasse,0035-6808,213,0.396,0.419,24,,0.000190
10003,ANNALS OF SCIENCE,0003-3790,243,0.395,0.424,25,,0.000770
10003,ANNALS OF SCIENCE,0003-3790,243,0.395,0.424,25,,0.000770
10003,Academia-Revista Latinoamericana de Administracion,1012-8255,44,0.395,0.297,16,,0.000030
10003,Australian Economic Review,0004-9018,218,0.395,0.318,44,,0.000410
10003,BOSQUE,0717-9200,234,0.395,Not Available,35,,0.000370
10003,JOURNAL OF FOOD AND DRUG ANALYSIS,1021-9498,689,0.395,0.590,85,,0.000770
10003,Journal of Applied Logic,1570-8683,137,0.395,Not Available,32,,0.001180
10003,Journal of Integral Equations and Applications,0897-3962,220,0.395,Not Available,22,,0.000940
10003,PAST & PRESENT,0031-2746,912,0.395,0.507,38,,0.001600
10012,Acta Geodaetica et Geophysica,2213-5812,119,0.394,0.397,35,,0.000420
10012,Anthropological Notebooks,1408-032X,27,0.394,Not Available,18,,0.000110
10012,Asian Population Studies,1744-1730,115,0.394,Not Available,17,,0.000440
10012,LIBRARY HI TECH,0737-8831,270,0.394,0.558,43,,0.000810
10016,ARCHIVES EUROPEENNES DE SOCIOLOGIE,0003-9756,154,0.393,0.508,13,,0.000420
10016,International Journal on Semantic Web and Information Systems,1552-6283,189,0.393,2.029,15,,0.001590
10016,PHYTOCOENOLOGIA,0340-269X,425,0.393,0.935,13,,0.000260
10016,POST-COMMUNIST ECONOMIES,1463-1377,163,0.393,0.527,32,,0.000490
10016,REVUE ROUMAINE DE CHIMIE,0035-3930,674,0.393,0.453,93,,0.000980
10016,Sahara J-Journal of Social Aspects of HIV-AIDS,1729-0376,215,0.393,1.080,27,,0.000660
10022,International Journal of Number Theory,1793-0421,289,0.392,0.435,120,,0.004430
10022,PETROLEUM CHEMISTRY,0965-5441,402,0.392,0.451,101,,0.000970
10024,EUROPEAN JOURNAL OF PSYCHIATRY,0213-6163,196,0.391,0.543,22,,0.000370
10024,Economics-The Open Access Open-Assessment E-Journal,1864-6042,106,0.391,Not Available,43,,0.000860
10024,IEICE Electronics Express,1349-2543,600,0.391,0.373,262,,0.002610
10024,International Journal of Climate Change Strategies and Management,1756-8692,36,0.391,Not Available,24,,0.000200
10024,Journal of Behavioral FInance,1542-7560,122,0.391,0.422,21,,0.000620
10024,Neurosciences,1319-6138,191,0.391,0.296,60,,0.000460
10024,STANFORD JOURNAL OF INTERNATIONAL LAW,0731-5082,86,0.391,0.444,12,,0.000300
10031,CAHIERS AGRICULTURES,1166-7699,256,0.390,0.371,60,,0.000510
10031,ENVIRONMENTAL ETHICS,0163-4275,269,0.390,0.406,22,,0.000200
10031,Geografia Fisica e Dinamica Quaternaria,0391-9838,259,0.390,0.504,24,,0.000250
10031,JOURNAL FOR THE HISTORY OF ASTRONOMY,0021-8286,177,0.390,0.364,23,,0.000780
10031,PROCEEDINGS OF THE JAPAN ACADEMY SERIES A-MATHEMATICAL SCIENCES,0386-2194,445,0.390,0.471,31,,0.001940
10036,GEOLOGY OF ORE DEPOSITS,1075-7015,372,0.389,0.415,53,,0.000920
10036,HISTORY OF SCIENCE,0073-2753,308,0.389,0.686,19,,0.000790
10036,HISTORY OF SCIENCE,0073-2753,308,0.389,0.686,19,,0.000790
10036,IEICE TRANSACTIONS ON ELECTRONICS,1745-1353,"1,123",0.389,0.347,229,,0.002540
10040,COMMUNICATIONS IN ALGEBRA,0092-7872,"3,011",0.388,0.466,306,,0.011940
10040,KAGAKU KOGAKU RONBUNSHU,0386-216X,432,0.388,0.307,86,,0.000430
10040,PHYTON-ANNALES REI BOTANICAE,0079-2047,289,0.388,0.478,18,,0.000160
10043,International Journal of Cultural Policy,1028-6632,250,0.387,Not Available,33,,0.000590
10044,ARCHIV FUR LEBENSMITTELHYGIENE,0003-925X,150,0.386,0.417,0,,0.000380
10044,Applied Clinical Informatics,1869-0327,58,0.386,0.450,42,,0.000330
10044,EURE-REVISTA LATINOAMERICANA DE ESTUDIOS URBANO REGIONALES,0250-7161,139,0.386,0.430,30,,0.000190
10044,PHILOSOPHY OF THE SOCIAL SCIENCES,0048-3931,329,0.386,0.574,22,,0.000600
10044,RUSSIAN JOURNAL OF ECOLOGY,1067-4136,517,0.386,0.390,79,,0.000820
10049,Acta Mathematicae Applicatae Sinica-English Series,0168-9673,498,0.385,0.404,73,,0.001240
10049,BELL LABS TECHNICAL JOURNAL,1089-7089,463,0.385,0.726,50,,0.001440
10049,Functions of Language,0929-998X,67,0.385,0.543,8,,0.000210
10049,JOURNAL OF ORGANIZATIONAL BEHAVIOR MANAGEMENT,0160-8061,302,0.385,0.859,17,,0.000210
10049,Mathematical Thinking and Learning,1098-6065,201,0.385,Not Available,13,,0.000530
10054,SCHWEIZER ARCHIV FUR TIERHEILKUNDE,0036-7281,453,0.384,0.487,66,,0.000500
10054,SEMIGROUP FORUM,0037-1912,649,0.384,0.576,83,,0.002120
10054,Turkish Journal of Fisheries and Aquatic Sciences,1303-2712,340,0.384,0.638,86,,0.000990
10057,JOURNAL OF LOGIC AND ALGEBRAIC PROGRAMMING,1567-8326,155,0.383,0.471,15,,0.000920
10057,Journal of Simulation,1747-7778,108,0.383,Not Available,26,,0.000470
10057,MARINE GEORESOURCES & GEOTECHNOLOGY,1064-119X,153,0.383,0.460,22,,0.000320
10057,TECHNOLOGY REVIEW,1099-274X,292,0.383,0.444,46,,0.000710
10061,Botanical Sciences,2007-4298,15,0.382,0.382,42,,0.000040
10061,EURASIP Journal on Audio Speech and Music Processing,1687-4722,96,0.382,0.604,28,,0.000490
10061,Journal of Computational Finance,1460-1559,345,0.382,Not Available,16,,0.001140
10061,SOUTHEASTERN NATURALIST,1528-7092,385,0.382,0.461,74,,0.000990
10065,ATLANTIC GEOLOGY,0843-5561,102,0.381,Not Available,13,,0.000080
10065,Australian Prescriber,0312-8008,129,0.381,0.359,0,,0.000250
10065,DYNAMICAL SYSTEMS-AN INTERNATIONAL JOURNAL,1468-9367,245,0.381,0.473,32,,0.001040
10065,Geneva Risk and Insurance Review,1554-964X,55,0.381,0.364,8,,0.000220
10065,Infancia y Aprendizaje,0210-3702,186,0.381,0.572,30,,0.000440
10065,Journal of Ocean University of China,1672-5182,356,0.381,Not Available,80,,0.000650
10065,Libraries & The Cultural Record,1932-4855,26,0.381,0.240,0,,0.000120
10065,Przeglad Menopauzalny,1643-8876,167,0.381,0.284,77,,0.000050
10073,Disaster Prevention and Management,0965-3562,361,0.380,Not Available,35,,0.000550
10073,European Journal of Trauma and Emergency Surgery,1863-9933,211,0.380,0.345,77,,0.000620
10073,IRBM,1959-0318,147,0.380,0.509,69,,0.000460
10073,Journal of Zhejiang University-SCIENCE C-Computers & Electronics,1869-1951,132,0.380,0.399,89,,0.000510
10073,PROCEEDINGS OF THE INDIAN ACADEMY OF SCIENCES-MATHEMATICAL SCIENCES,0253-4142,286,0.380,0.361,48,,0.001110
10078,BIOTECHNOLOGY & BIOTECHNOLOGICAL EQUIPMENT,1310-2818,480,0.379,0.519,147,,0.001130
