"Journal Data Filtered By:  Selected JCR Year: 2012 Selected Editions: SCIE,SSCI Selected Category Scheme: WoS",,,,,,,,
Rank,Full Journal Title,Issn,Total Cites,Journal Impact Factor,5-Year Impact Factor,Citable Items,,Eigenfactor Score
6706,JOURNAL OF FUNCTIONAL PROGRAMMING,0956-7968,302,0.943,0.959,18,,0.001320
6710,LANGUAGE & COMMUNICATION,0271-5309,541,0.942,0.739,33,,0.000720
6711,AUSTRALIAN JOURNAL OF PSYCHOLOGY,0004-9530,522,0.941,1.026,28,,0.000870
6711,JOURNAL OF SCHEDULING,1094-6136,740,0.941,1.737,58,,0.003120
6711,JOURNAL OF SOLAR ENERGY ENGINEERING-TRANSACTIONS OF THE ASME,0199-6231,"1,650",0.941,1.338,66,,0.002540
6711,Quality Engineering,0898-2112,431,0.941,Not Available,45,,0.000820
6711,RENAL FAILURE,0886-022X,"1,669",0.941,1.050,241,,0.004120
6711,Scandinavian Actuarial Journal,0346-1238,292,0.941,Not Available,13,,0.000880
6711,Scandinavian Actuarial Journal,0346-1238,292,0.941,Not Available,13,,0.000880
6718,AUSTRALASIAN JOURNAL ON AGEING,1440-6381,287,0.940,1.103,43,,0.000800
6718,AUSTRALASIAN JOURNAL ON AGEING,1440-6381,287,0.940,1.103,43,,0.000800
6718,COMPUTATIONAL LINGUISTICS,1530-9312,"1,010",0.940,1.850,23,,0.001760
6718,COMPUTATIONAL LINGUISTICS,1530-9312,"1,010",0.940,1.850,23,,0.001760
6718,INTERNATIONAL JOURNAL OF INTERCULTURAL RELATIONS,0147-1767,"1,308",0.940,1.322,74,,0.002300
6718,Iranian Journal of Kidney Diseases,1735-8582,251,0.940,Not Available,70,,0.000820
6718,JOURNAL OF FAMILY VIOLENCE,0885-7482,"1,510",0.940,1.683,73,,0.003210
6718,JOURNAL OF RESEARCH IN READING,0141-0423,508,0.940,1.328,26,,0.001240
6718,JOURNAL OF THE CERAMIC SOCIETY OF JAPAN,1882-0743,"2,038",0.940,0.861,124,,0.004850
6718,Journal of Science Education and Technology,1059-0145,722,0.940,Not Available,70,,0.001840
6718,Journal of Science Education and Technology,1059-0145,722,0.940,Not Available,70,,0.001840
6718,Mass Communication and Society,1520-5436,450,0.940,Not Available,41,,0.000860
6718,PERFUSION-UK,0267-6591,696,0.940,0.953,77,,0.001430
6718,Palaeontologische Zeitschrift,0031-0220,732,0.940,0.872,33,,0.000950
6732,GIFTED CHILD QUARTERLY,0016-9862,449,0.939,1.101,12,,0.000720
6732,INTERNATIONAL NURSING REVIEW,0020-8132,643,0.939,1.170,73,,0.001490
6732,INTERNATIONAL NURSING REVIEW,0020-8132,643,0.939,1.170,73,,0.001490
6732,ONLINE INFORMATION REVIEW,1468-4527,480,0.939,1.277,49,,0.001500
6732,ONLINE INFORMATION REVIEW,1468-4527,480,0.939,1.277,49,,0.001500
6737,BIOCHEMICAL GENETICS,0006-2928,"1,107",0.938,1.065,87,,0.001610
6737,HORTSCIENCE,0018-5345,"6,706",0.938,1.122,257,,0.006670
6737,ZEITSCHRIFT FUR ANGEWANDTE MATHEMATIK UND PHYSIK,0044-2275,"1,608",0.938,0.970,65,,0.003200
6740,HIGHER EDUCATION,0018-1560,"1,699",0.937,1.295,96,,0.003960
6740,Waves in Random and Complex Media,1745-5030,521,0.937,0.784,32,,0.001100
6742,Computers and Concrete,1598-8198,194,0.936,0.940,71,,0.000570
6742,JOURNAL OF COMPOSITE MATERIALS,0021-9983,"4,334",0.936,1.181,261,,0.006470
6744,ACM Transactions on Multimedia Computing Communications and Applications,1551-6857,317,0.935,1.586,48,,0.001920
6744,BERNOULLI,1350-7265,"1,123",0.935,1.126,61,,0.007220
6744,BUSINESS LAWYER,0007-6899,431,0.935,0.646,45,,0.000270
6744,JOURNAL OF EDUCATIONAL AND BEHAVIORAL STATISTICS,1076-9986,"1,024",0.935,1.268,31,,0.002450
6744,Methodology-European Journal of Research Methods for the Behavioral and Social Sciences,1614-1881,183,0.935,Not Available,15,,0.000880
6744,Plant Biotechnology,1342-4580,654,0.935,Not Available,71,,0.001440
6744,RESEARCH IN HIGHER EDUCATION,0361-0365,"1,267",0.935,1.401,38,,0.002330
6744,TEACHING AND LEARNING IN MEDICINE,1040-1334,789,0.935,1.123,57,,0.002010
6752,CONTRIBUTIONS TO PLASMA PHYSICS,0863-1042,"1,115",0.934,1.120,125,,0.004160
6752,Chalcogenide Letters,1584-8663,373,0.934,0.921,63,,0.001200
6752,DISCOURSE STUDIES,1461-4456,564,0.934,1.248,30,,0.002340
6752,ELECTROCHEMISTRY,1344-3542,847,0.934,0.763,111,,0.002130
6752,JOURNAL OF ELECTRONIC PACKAGING,1043-7398,838,0.934,0.905,49,,0.001310
6752,Journal of Empirical Finance,0927-5398,"1,075",0.934,Not Available,50,,0.004780
6752,MOUNTAIN RESEARCH AND DEVELOPMENT,0276-4741,935,0.934,0.963,53,,0.001260
6759,ANNALES DE L INSTITUT HENRI POINCARE-PROBABILITES ET STATISTIQUES,0246-0203,623,0.933,0.979,50,,0.005320
6759,ASTRONOMY LETTERS-A JOURNAL OF ASTRONOMY AND SPACE ASTROPHYSICS,1063-7737,992,0.933,0.888,74,,0.002540
6759,Asia-Pacific Education Researcher,0119-5646,116,0.933,0.786,61,,0.000310
6759,Journal of Wound Ostomy and Continence Nursing,1071-5754,638,0.933,1.323,65,,0.001390
6759,Journal of Wound Ostomy and Continence Nursing,1071-5754,638,0.933,1.323,65,,0.001390
6759,STEEL AND COMPOSITE STRUCTURES,1229-9367,248,0.933,0.954,66,,0.000790
6765,AFRICAN JOURNAL OF MARINE SCIENCE,1814-232X,539,0.932,1.202,57,,0.001550
6765,APPLIED NURSING RESEARCH,0897-1897,693,0.932,1.208,41,,0.001030
6765,APPLIED NURSING RESEARCH,0897-1897,693,0.932,1.208,41,,0.001030
6765,COMMUNITY DENTAL HEALTH,0265-539X,"1,039",0.932,1.018,58,,0.001080
6765,INTERNATIONAL JOURNAL OF PRESSURE VESSELS AND PIPING,0308-0161,"1,846",0.932,1.506,98,,0.004120
6765,JOURNAL OF LAW ECONOMICS & ORGANIZATION,8756-6222,"1,688",0.932,1.932,33,,0.004020
6765,NEUROENDOCRINOLOGY LETTERS,0172-780X,"1,642",0.932,1.047,103,,0.004000
6765,Pediatrics and Neonatology,1875-9572,272,0.932,Not Available,64,,0.001240
6773,SOMATOSENSORY AND MOTOR RESEARCH,0899-0220,626,0.931,1.280,15,,0.000600
6774,AUSTRALIAN PSYCHOLOGIST,0005-0067,436,0.930,0.993,29,,0.000770
6774,Journal of the European Optical Society-Rapid Publications,1990-2573,264,0.930,1.030,53,,0.001490
6774,SOCIAL SCIENCE QUARTERLY,0038-4941,"2,044",0.930,1.407,71,,0.005420
6777,HEALTH EDUCATION JOURNAL,0017-8969,542,0.929,1.291,69,,0.001200
6777,Kinetic and Related Models,1937-5093,183,0.929,1.192,38,,0.002020
6777,LANGUAGE IN SOCIETY,0047-4045,856,0.929,1.277,21,,0.001670
6777,REVISTA CHILENA DE HISTORIA NATURAL,0716-078X,"1,100",0.929,1.068,33,,0.001150
6781,COMPUTERS & ELECTRICAL ENGINEERING,0045-7906,564,0.928,0.970,148,,0.001240
6781,HYPERTENSION IN PREGNANCY,1064-1955,729,0.928,1.434,48,,0.001720
6783,EXPERIMENTAL HEAT TRANSFER,0891-6152,368,0.927,0.740,25,,0.000450
6783,GEODIVERSITAS,1280-9659,439,0.927,1.228,47,,0.001320
6783,Journal of Computational and Nonlinear Dynamics,1555-1423,402,0.927,1.155,62,,0.002260
6786,Journal of Veterinary Science,1229-845X,692,0.926,1.166,64,,0.001590
6786,Revista da Sociedade Brasileira de Medicina Tropical,0037-8682,"1,983",0.926,0.971,157,,0.003290
6786,Topics in Companion Animal Medicine,1938-9736,120,0.926,1.095,22,,0.000480
6789,Journal of Real Estate Research,0896-5803,503,0.925,1.069,21,,0.000900
6789,THEORY IN BIOSCIENCES,1431-7613,241,0.925,1.000,26,,0.000900
6789,THORACIC AND CARDIOVASCULAR SURGEON,0171-6425,"1,351",0.925,0.805,101,,0.003110
6792,FACIAL PLASTIC SURGERY,0736-6825,635,0.924,1.158,71,,0.001450
6792,IET Radar Sonar and Navigation,1751-8784,442,0.924,1.187,84,,0.002450
6792,International Journal of Paediatric Dentistry,0960-7439,"1,038",0.924,1.349,62,,0.002330
6792,Plant Ecology & Diversity,1755-0874,224,0.924,1.675,50,,0.001220
6796,COMPARATIVE AND FUNCTIONAL GENOMICS,1531-6912,361,0.923,1.173,62,,0.000410
6796,DANISH MEDICAL BULLETIN,0907-8916,"1,176",0.923,1.085,0,,0.001360
6796,JOURNAL OF ENVIRONMENTAL EDUCATION,0095-8964,776,0.923,Not Available,16,,0.000580
6796,Landscape and Ecological Engineering,1860-1871,142,0.923,Not Available,19,,0.000700
6796,MILLENNIUM-JOURNAL OF INTERNATIONAL STUDIES,0305-8298,568,0.923,1.182,27,,0.001580
6796,NEUES JAHRBUCH FUR GEOLOGIE UND PALAONTOLOGIE-ABHANDLUNGEN,0077-7749,638,0.923,0.879,81,,0.002330
6796,OPTO-ELECTRONICS REVIEW,1230-3402,589,0.923,0.949,45,,0.001240
6796,Syntax-A Journal of Theoretical Experimental and Interdisciplinary Research,1368-0005,142,0.923,Not Available,11,,0.000550
6804,ADDICTION RESEARCH & THEORY,1606-6359,627,0.922,1.008,51,,0.001350
6804,Accounting Auditing & Accountability Journal,0951-3574,"1,065",0.922,Not Available,44,,0.001330
6804,Boundary Value Problems,1687-2770,667,0.922,1.015,89,,0.002780
6804,CZECH JOURNAL OF ANIMAL SCIENCE,1212-1819,613,0.922,1.000,61,,0.001180
6804,JOURNAL OF EDUCATION FOR TEACHING,0260-7476,352,0.922,Not Available,43,,0.000600
6804,MEDICAL PROBLEMS OF PERFORMING ARTISTS,0885-1158,311,0.922,0.795,31,,0.000180
6804,Mobilities,1745-0101,311,0.922,Not Available,29,,0.001480
6804,PSYCHOLOGY IN THE SCHOOLS,0033-3085,"1,290",0.922,1.159,80,,0.002730
6804,TUMORI,0300-8916,"1,675",0.922,0.996,96,,0.003480
6813,EVOLUTIONARY ECOLOGY RESEARCH,1522-0613,"1,662",0.921,1.451,30,,0.003620
6813,Explore-The Journal of Science and Healing,1550-8307,304,0.921,1.078,37,,0.000830
6813,INTERNATIONAL JOURNAL OF BIFURCATION AND CHAOS,0218-1274,"4,121",0.921,1.019,353,,0.008910
6813,INTERNATIONAL JOURNAL OF STRESS MANAGEMENT,1072-5245,611,0.921,Not Available,17,,0.001440
6813,International Journal of Exergy,1742-8297,345,0.921,1.078,61,,0.000840
6813,JOURNAL OF EXPERIMENTAL AND THEORETICAL PHYSICS,1063-7761,"10,091",0.921,0.834,229,,0.006200
6813,TROPICAL BIOMEDICINE,0127-5720,486,0.921,1.039,82,,0.001190
6820,ANNALS OF TROPICAL PAEDIATRICS,0272-4936,789,0.920,0.979,0,,0.001420
6820,ARCHIVES OF PSYCHIATRIC NURSING,0883-9417,717,0.920,1.346,46,,0.001330
6820,ARCHIVES OF PSYCHIATRIC NURSING,0883-9417,717,0.920,1.346,46,,0.001330
6820,CHINESE JOURNAL OF CHEMICAL ENGINEERING,1004-9541,"1,295",0.920,1.158,159,,0.003640
6820,Clinical Laboratory,1433-6510,713,0.920,0.991,164,,0.001440
6820,Tree-Ring Research,1536-1098,278,0.920,1.222,11,,0.000370
6826,Australian Journal of Anthropology,1035-8811,131,0.919,0.744,19,,0.000610
6826,BRITISH JOURNAL FOR THE PHILOSOPHY OF SCIENCE,0007-0882,738,0.919,1.064,29,,0.001040
6826,BRITISH JOURNAL FOR THE PHILOSOPHY OF SCIENCE,0007-0882,738,0.919,1.064,29,,0.001040
6826,Epidemiologia & Prevenzione,1120-9763,362,0.919,0.707,29,,0.000690
6826,Epidemiologia & Prevenzione,1120-9763,362,0.919,0.707,29,,0.000690
6826,JOURNAL OF ENVIRONMENTAL PATHOLOGY TOXICOLOGY AND ONCOLOGY,0731-8898,659,0.919,1.071,26,,0.000660
6826,WATERBIRDS,1524-4695,882,0.919,0.878,64,,0.001940
6833,AMERICAN SURGEON,0003-1348,"5,464",0.918,1.165,0,,0.009470
6833,ANIMAL SCIENCE PAPERS AND REPORTS,0860-4037,306,0.918,0.867,36,,0.000510
6833,AUSTRALIAN VETERINARY JOURNAL,0005-0423,"3,013",0.918,1.060,87,,0.002720
6833,CONFLICT MANAGEMENT AND PEACE SCIENCE,0738-8942,361,0.918,1.205,24,,0.001900
6833,EUROPEAN JOURNAL OF ENTOMOLOGY,1210-5759,"1,256",0.918,1.108,71,,0.002630
6833,INTERNATIONAL JOURNAL OF QUANTUM INFORMATION,0219-7499,648,0.918,0.829,81,,0.003690
6833,JOURNAL OF GEOGRAPHY IN HIGHER EDUCATION,0309-8265,517,0.918,1.263,41,,0.000710
6833,World Journal of Emergency Surgery,1749-7922,233,0.918,Not Available,37,,0.000950
6841,CHINESE JOURNAL OF CHEMISTRY,1001-604X,"2,438",0.917,0.799,439,,0.004970
6841,JOURNAL OF SUPERCOMPUTING,0920-8542,580,0.917,0.867,224,,0.001470
6841,Journal of Global Information Technology Management,1097-198X,117,0.917,Not Available,12,,0.000140
6841,POLITICAL STUDIES,0032-3217,"1,230",0.917,1.558,52,,0.004480
6841,TRANSACTIONS OF NONFERROUS METALS SOCIETY OF CHINA,1003-6326,"3,363",0.917,1.010,501,,0.010880
6846,Clinical and Experimental Optometry,0816-4622,767,0.916,1.129,94,,0.002040
6847,ISIS,0021-1753,935,0.915,1.263,32,,0.003000
6847,ISIS,0021-1753,935,0.915,1.263,32,,0.003000
6847,JOURNAL OF MATERIALS ENGINEERING AND PERFORMANCE,1059-9495,"1,735",0.915,0.933,356,,0.004170
6847,RENDICONTI LINCEI-SCIENZE FISICHE E NATURALI,2037-4631,131,0.915,Not Available,36,,0.000590
6847,SOUTHERN MEDICAL JOURNAL,0038-4348,"4,255",0.915,0.925,100,,0.005480
6852,INTERNATIONAL JOURNAL OF INDUSTRIAL ORGANIZATION,0167-7187,"1,807",0.914,1.325,63,,0.007480
6852,JOURNAL OF THE NATIONAL MEDICAL ASSOCIATION,0027-9684,"2,473",0.914,1.291,48,,0.005960
6852,NEMATOLOGY,1388-5545,"1,029",0.914,0.940,70,,0.001610
6852,TRIBOLOGY TRANSACTIONS,1040-2004,"1,364",0.914,0.907,96,,0.002270
6852,TURKISH JOURNAL OF BIOLOGY,1300-0152,547,0.914,Not Available,84,,0.000780
6857,BULLETIN OF SYMBOLIC LOGIC,1079-8986,212,0.913,0.971,13,,0.001240
6857,Journal of Laser Micro Nanoengineering,1880-0688,259,0.913,0.923,68,,0.000900
6857,Toxin Reviews,1556-9543,118,0.913,1.141,7,,0.000450
6857,Weather Climate and Society,1948-8327,53,0.913,1.000,23,,0.000260
6857,Weather Climate and Society,1948-8327,53,0.913,1.000,23,,0.000260
6862,Assessment & Evaluation in Higher Education,0260-2938,916,0.912,Not Available,72,,0.002170
6862,CANADIAN JOURNAL OF SOIL SCIENCE,0008-4271,"2,158",0.912,1.059,81,,0.001860
6862,EUROPEAN JOURNAL OF OPHTHALMOLOGY,1120-6721,"1,579",0.912,0.963,179,,0.005090
6862,FIBERS AND POLYMERS,1229-9197,"1,020",0.912,1.103,200,,0.002800
6862,JOURNAL OF THE SERBIAN CHEMICAL SOCIETY,0352-5139,"1,229",0.912,0.934,148,,0.002370
6862,Journal of Economic Inequality,1569-1721,214,0.912,Not Available,23,,0.001700
6862,MICROELECTRONICS JOURNAL,0026-2692,"2,008",0.912,0.874,122,,0.005300
6869,JOURNAL OF EDUCATIONAL RESEARCH,0022-0671,"1,308",0.911,1.145,36,,0.001390
6870,ADMINISTRATIVE LAW REVIEW,0001-8368,421,0.910,0.761,19,,0.000660
6870,Acta Geophysica,1895-6572,364,0.910,0.938,87,,0.002100
6870,BOTANICA MARINA,0006-8055,"1,617",0.910,1.237,60,,0.001610
6870,Clinical Journal of Oncology Nursing,1092-1095,631,0.910,Not Available,71,,0.002120
6870,Clinical Journal of Oncology Nursing,1092-1095,631,0.910,Not Available,71,,0.002120
6875,COMPUTER COMMUNICATION REVIEW,0146-4833,"2,621",0.909,2.424,126,,0.008330
6875,European Review of Aging and Physical Activity,1813-7253,85,0.909,1.196,14,,0.000270
6875,JOURNAL OF SURVEYING ENGINEERING-ASCE,0733-9453,232,0.909,0.982,26,,0.000660
6875,Journal of the Korean Astronomical Society,1225-4614,158,0.909,0.604,16,,0.000610
6875,RADIATION PROTECTION DOSIMETRY,0144-8420,"4,488",0.909,0.857,376,,0.009610
6875,VISUAL COMPUTER,0178-2789,"1,093",0.909,0.891,99,,0.003830
6881,NATIONAL MEDICAL JOURNAL OF INDIA,0970-258X,499,0.908,0.957,34,,0.000850
6882,Asia-Pacific Journal of Clinical Oncology,1743-7555,143,0.907,0.617,62,,0.000590
6882,EDUCATIONAL RESEARCH,0013-1881,474,0.907,1.117,29,,0.000940
6882,FAMILY & COMMUNITY HEALTH,0160-6379,584,0.907,1.126,32,,0.001360
6882,FOOD SCIENCE AND TECHNOLOGY INTERNATIONAL,1082-0132,984,0.907,1.046,52,,0.001310
6882,Indian Journal of Medical Microbiology,0255-0857,894,0.907,Not Available,83,,0.002250
6882,Journal of Geographical Sciences,1009-637X,483,0.907,1.010,81,,0.001250
6888,Transactions in GIS,1361-1682,558,0.906,Not Available,49,,0.001340
6889,Acta Geotechnica,1861-1125,163,0.905,1.129,23,,0.000980
6889,CENTRAL EUROPEAN JOURNAL OF PHYSICS,1895-1082,635,0.905,0.832,179,,0.002640
6889,CURRENT SCIENCE,0011-3891,"7,727",0.905,1.043,285,,0.010290
6889,Corpus Linguistics and Linguistic Theory,1613-7027,82,0.905,Not Available,11,,0.000520
6889,JOURNAL OF ADHESIVE DENTISTRY,1461-5185,"1,074",0.905,1.705,64,,0.002450
6894,Journal of Medical and Biological Engineering,1609-0985,289,0.904,Not Available,60,,0.000890
6894,Research in Social Stratification and Mobility,0276-5624,205,0.904,Not Available,31,,0.001000
6896,Action Research,1476-7503,185,0.902,Not Available,23,,0.000640
6896,CANADIAN JOURNAL OF PHYSICS,0008-4204,"3,596",0.902,0.857,133,,0.004400
6896,JOURNAL OF APPLIED ICHTHYOLOGY,0175-8659,"2,275",0.902,1.063,194,,0.004630
6896,JOURNAL OF REINFORCED PLASTICS AND COMPOSITES,0731-6844,"1,881",0.902,0.973,149,,0.004060
6900,ANNALS OF REGIONAL SCIENCE,0570-1864,825,0.901,1.155,88,,0.002370
6900,CANADIAN ENTOMOLOGIST,0008-347X,"2,655",0.901,0.942,66,,0.001560
6900,CHINESE MEDICAL JOURNAL,0366-6999,"5,269",0.901,1.017,799,,0.011950
6900,HIGH PRESSURE RESEARCH,0895-7959,"1,064",0.901,1.039,68,,0.003140
6900,JOURNAL OF INSECT BEHAVIOR,0892-7553,"1,365",0.901,1.123,54,,0.001320
6900,SCIENCE AND ENGINEERING ETHICS,1353-3452,451,0.901,0.975,44,,0.001300
6900,SCIENCE AND ENGINEERING ETHICS,1353-3452,451,0.901,0.975,44,,0.001300
6907,ADVANCES IN APPLIED PROBABILITY,0001-8678,"1,638",0.900,0.841,51,,0.003840
6907,ETHOS,0091-2131,523,0.900,1.445,24,,0.001030
6907,JOURNAL OF ADHESION SCIENCE AND TECHNOLOGY,0169-4243,"2,154",0.900,1.164,177,,0.004110
6907,Journal of Cardiothoracic Surgery,1749-8090,522,0.900,1.006,122,,0.002640
6907,PUBLIC ADMINISTRATION REVIEW,0033-3352,"3,250",0.900,1.546,78,,0.006020
6907,Review of Public Personnel Administration,0734-371X,243,0.900,Not Available,20,,0.000640
6913,COLORATION TECHNOLOGY,1472-3581,603,0.899,0.981,68,,0.000810
6913,Critical Care Nurse,0279-5442,484,0.899,1.250,35,,0.001080
6913,Critical Care Nurse,0279-5442,484,0.899,1.250,35,,0.001080
6913,Foot and Ankle Clinics,1083-7515,868,0.899,Not Available,48,,0.001290
6913,Journal of Competition Law & Economics,1744-6414,182,0.899,0.889,33,,0.001510
6913,MATHEMATICS OF OPERATIONS RESEARCH,0364-765X,"2,486",0.899,1.264,37,,0.007220
6913,REVUE DE MEDECINE INTERNE,0248-8663,"1,077",0.899,0.567,111,,0.001380
6913,ZEITSCHRIFT FUR NATURFORSCHUNG SECTION B-A JOURNAL OF CHEMICAL SCIENCES,0932-0776,"2,926",0.899,0.740,175,,0.003050
6921,OPEN SYSTEMS & INFORMATION DYNAMICS,1230-1612,257,0.898,0.872,27,,0.001120
6921,SWEDISH DENTAL JOURNAL,0347-9994,636,0.898,1.125,5,,0.000710
6923,American Journal of Mens Health,1557-9883,201,0.897,1.022,52,,0.001050
6923,FISHERIES SCIENCE,0919-9268,"2,679",0.897,1.023,146,,0.003680
6923,GROUP DECISION AND NEGOTIATION,0926-2644,521,0.897,1.019,41,,0.001150
6923,JOURNAL OF THE HISTORY OF MEDICINE AND ALLIED SCIENCES,0022-5045,326,0.897,0.685,21,,0.000560
6923,JOURNAL OF THE HISTORY OF MEDICINE AND ALLIED SCIENCES,0022-5045,326,0.897,0.685,21,,0.000560
6923,Journal of Plant Interactions,1742-9145,172,0.897,0.814,40,,0.000610
6923,MCN-The American Journal of Maternal-Child Nursing,0361-929X,585,0.897,1.149,46,,0.001120
6923,MCN-The American Journal of Maternal-Child Nursing,0361-929X,585,0.897,1.149,46,,0.001120
6923,Revista de Psicologia del Deporte,1132-239X,219,0.897,0.735,46,,0.000230
6923,YOUTH & SOCIETY,0044-118X,675,0.897,1.438,27,,0.001640
6933,FEMINIST ECONOMICS,1354-5701,452,0.896,1.267,28,,0.001210
6933,TEACHERS COLLEGE RECORD,0161-4681,"1,559",0.896,1.191,88,,0.005450
6935,BIOCATALYSIS AND BIOTRANSFORMATION,1024-2422,802,0.895,1.051,53,,0.001040
6935,CANADIAN PSYCHOLOGY-PSYCHOLOGIE CANADIENNE,0708-5591,706,0.895,2.168,30,,0.001800
6935,ICHTHYOLOGICAL RESEARCH,1341-8998,568,0.895,0.823,51,,0.001040
6935,IET Image Processing,1751-9659,199,0.895,0.933,103,,0.001060
6935,International Journal of Central Banking,1815-4654,259,0.895,Not Available,34,,0.002030
6935,Journal of Politeness Research-Language Behaviour Culture,1612-5681,188,0.895,1.902,10,,0.001170
6935,PEDIATRIC HEMATOLOGY AND ONCOLOGY,0888-0018,962,0.895,0.907,80,,0.001820
6942,ACTA CHIROPTEROLOGICA,1508-1109,527,0.894,1.175,46,,0.001140
6942,ACTA HAEMATOLOGICA,0001-5792,"1,563",0.894,1.125,89,,0.002640
6942,BRAZILIAN JOURNAL OF CHEMICAL ENGINEERING,0104-6632,832,0.894,1.112,78,,0.001470
6942,HEMOGLOBIN,0363-0269,834,0.894,1.064,81,,0.001460
6942,Russian Geology and Geophysics,1068-7971,"1,403",0.894,1.032,111,,0.003340
6942,TOTAL QUALITY MANAGEMENT & BUSINESS EXCELLENCE,1478-3363,"1,173",0.894,0.905,85,,0.000950
6948,IEEE TRANSACTIONS ON ENGINEERING MANAGEMENT,0018-9391,"1,704",0.893,1.721,57,,0.002600
6948,IEEE TRANSACTIONS ON ENGINEERING MANAGEMENT,0018-9391,"1,704",0.893,1.721,57,,0.002600
6948,JOURNAL OF GENERAL PLANT PATHOLOGY,1345-2630,643,0.893,Not Available,57,,0.001300
6948,JOURNAL OF HERPETOLOGY,0022-1511,"2,900",0.893,1.196,103,,0.003090
6952,FOREIGN LANGUAGE ANNALS,0015-718X,594,0.892,0.897,41,,0.000820
6953,AUSTRALIAN GEOGRAPHER,0004-9182,531,0.891,0.910,25,,0.000750
6953,JOURNAL OF APPLIED ANIMAL WELFARE SCIENCE,1088-8705,357,0.891,1.097,25,,0.000640
6953,PEDIATRIC EMERGENCY CARE,0749-5161,"2,246",0.891,1.064,293,,0.005640
6956,ITALIAN JOURNAL OF ZOOLOGY,1125-0003,622,0.890,0.791,68,,0.001020
6956,REMEDIAL AND SPECIAL EDUCATION,0741-9325,755,0.890,1.247,33,,0.001350
6958,BIOACOUSTICS-THE INTERNATIONAL JOURNAL OF ANIMAL SOUND AND ITS RECORDING,0952-4622,270,0.889,1.446,11,,0.000520
6958,FLUCTUATION AND NOISE LETTERS,0219-4775,263,0.889,0.570,47,,0.000540
6958,FOLIA BIOLOGICA-KRAKOW,0015-5497,289,0.889,0.737,36,,0.000480
6958,NEW ZEALAND JOURNAL OF ZOOLOGY,0301-4223,727,0.889,0.889,22,,0.000790
6958,SOIL SCIENCE AND PLANT NUTRITION,0038-0768,"1,724",0.889,1.193,78,,0.002640
6963,European Journal of Wood and Wood Products,0018-3768,229,0.888,0.915,109,,0.000980
6963,TURKISH JOURNAL OF CHEMISTRY,1300-0527,"1,033",0.888,0.929,75,,0.001160
6965,ACM TRANSACTIONS ON DATABASE SYSTEMS,0362-5915,946,0.887,1.469,30,,0.002540
6965,ANNALS OF GLOBAL ANALYSIS AND GEOMETRY,0232-704X,434,0.887,0.754,61,,0.003130
6965,Applicable Analysis and Discrete Mathematics,1452-8630,109,0.887,0.688,22,,0.001080
6965,BERLINER UND MUNCHENER TIERARZTLICHE WOCHENSCHRIFT,0005-9366,766,0.887,0.849,74,,0.001250
6965,ELECTORAL STUDIES,0261-3794,"1,088",0.887,1.576,54,,0.006440
6965,Leisure Studies,0261-4367,507,0.887,Not Available,25,,0.000930
6971,ARDEA,0373-2266,"1,097",0.886,0.953,25,,0.001010
6971,Children & Society,0951-0605,556,0.886,Not Available,39,,0.001540
6971,Frontiers of Environmental Science & Engineering,2095-2201,255,0.886,Not Available,101,,0.001120
6971,INTERNATIONAL JOURNAL OF UNCERTAINTY FUZZINESS AND KNOWLEDGE-BASED SYSTEMS,0218-4885,906,0.886,1.386,66,,0.002100
6971,JOURNAL OF FLUIDS ENGINEERING-TRANSACTIONS OF THE ASME,0098-2202,"3,573",0.886,1.048,150,,0.005370
6971,NETHERLANDS JOURNAL OF GEOSCIENCES-GEOLOGIE EN MIJNBOUW,0016-7746,313,0.886,0.873,41,,0.000620
6971,Nanoscience and Nanotechnology Letters,1941-4900,291,0.886,0.889,186,,0.000970
6978,AUSTRALASIAN PHYSICAL & ENGINEERING SCIENCES IN MEDICINE,0158-9938,261,0.885,0.704,52,,0.000620
6978,Archives of Budo,1643-8698,98,0.885,0.686,30,,0.000070
6978,European Journal of Developmental Psychology,1740-5629,313,0.885,1.073,59,,0.001160
6978,JOURNAL OF ACADEMIC LIBRARIANSHIP,0099-1333,561,0.885,0.864,44,,0.001810
6978,Psychologie & NeuroPsychiatrie du Vieillissement,1760-1703,109,0.885,0.556,0,,0.000230
6983,AUSTRALIAN JOURNAL OF ENTOMOLOGY,1326-6756,606,0.884,0.903,32,,0.001370
6983,MINERVA,0026-4695,475,0.884,0.928,25,,0.000740
6983,Networks and Heterogeneous Media,1556-1801,225,0.884,0.978,50,,0.002060
6986,AMERICAN JOURNAL OF FORENSIC MEDICINE AND PATHOLOGY,0195-7910,"1,506",0.883,0.986,108,,0.002290
6986,Environmental Education Research,1350-4622,718,0.883,Not Available,44,,0.001090
6986,JOURNAL OF THE INSTITUTE OF BREWING,0046-9750,"1,075",0.883,1.115,45,,0.001220
6986,STROJNISKI VESTNIK-JOURNAL OF MECHANICAL ENGINEERING,0039-2480,292,0.883,0.607,82,,0.000760
6990,ACTA PHYSIOLOGICA HUNGARICA,0231-424X,369,0.882,0.868,48,,0.000670
6990,ANATOMIA HISTOLOGIA EMBRYOLOGIA,0340-2096,768,0.882,0.835,62,,0.001260
6990,ANIMAL BIOTECHNOLOGY,1049-5398,330,0.882,0.906,27,,0.000550
6990,CRITICAL INQUIRY,0093-1896,"1,143",0.882,1.051,45,,0.001820
6990,Critical Public Health,0958-1596,374,0.882,Not Available,33,,0.000970
