"Journal Data Filtered By:  Selected JCR Year: 2010 Selected Editions: SCIE,SSCI Selected Category Scheme: WoS",,,,,,,,
Rank,Full Journal Title,Issn,Total Cites,Journal Impact Factor,5-Year Impact Factor,Citable Items,,Eigenfactor Score
289,INTERNATIONAL JOURNAL OF CARDIOLOGY,0167-5273,"11,529",6.802,4.004,295,,0.035560
290,Stem Cell Reviews,1550-8943,676,6.774,4.456,0,,0.004350
291,DEVELOPMENTAL REVIEW,0273-2297,"1,345",6.767,5.416,16,,0.003350
292,PROGRESS IN CRYSTAL GROWTH AND CHARACTERIZATION OF MATERIALS,0960-8974,577,6.750,4.304,3,,0.001290
293,CLADISTICS,0748-3007,"3,379",6.740,5.808,34,,0.006980
294,Advances in Polymer Science,0065-3195,"4,163",6.723,7.344,68,,0.010290
295,ACADEMY OF MANAGEMENT REVIEW,0363-7425,"15,782",6.720,11.657,27,,0.021810
296,NEUROPSYCHOPHARMACOLOGY,0893-133X,"16,460",6.685,6.460,221,,0.052760
297,Advances in Insect Physiology,0065-2806,502,6.667,6.591,12,,0.001200
298,Autophagy,1554-8627,"4,142",6.643,6.672,82,,0.030400
299,CURRENT OPINION IN LIPIDOLOGY,0957-9672,"3,680",6.636,5.970,60,,0.011370
300,NEUROBIOLOGY OF AGING,0197-4580,"12,421",6.634,6.438,212,,0.036660
301,SIAM REVIEW,0036-1445,"4,285",6.620,5.763,21,,0.009270
302,AMERICAN JOURNAL OF CLINICAL NUTRITION,0002-9165,"44,232",6.606,7.501,389,,0.093460
303,TRAC-TRENDS IN ANALYTICAL CHEMISTRY,0165-9936,"5,739",6.602,6.623,110,,0.016240
304,BIOLOGICAL REVIEWS,1464-7931,"5,098",6.574,10.894,43,,0.012250
305,AUTOIMMUNITY REVIEWS,1568-9972,"3,461",6.556,5.193,146,,0.013600
306,ADVANCES IN EXPERIMENTAL SOCIAL PSYCHOLOGY,0065-2601,"2,845",6.545,10.367,12,,0.003780
307,Haematologica-The Hematology Journal,0390-6078,"9,671",6.532,6.130,263,,0.042420
308,INTERNATIONAL REVIEWS IN PHYSICAL CHEMISTRY,0144-235X,"1,381",6.528,7.195,13,,0.004850
309,THORAX,0040-6376,"15,645",6.525,6.686,162,,0.034180
310,CHEST,0012-3692,"42,764",6.519,5.627,384,,0.094200
311,NEW PHYTOLOGIST,0028-646X,"22,653",6.516,6.598,337,,0.061580
312,FASEB JOURNAL,0892-6638,"38,538",6.515,7.201,462,,0.103530
313,Nature Reviews Neurology,1759-4758,502,6.511,6.533,57,,0.002270
314,JOURNAL OF COSMOLOGY AND ASTROPARTICLE PHYSICS,1475-7516,"10,244",6.497,5.786,394,,0.055370
315,JOURNAL OF CLINICAL ENDOCRINOLOGY & METABOLISM,0021-972X,"66,192",6.495,6.438,712,,0.138030
316,MOLECULAR ECOLOGY,0962-1083,"25,229",6.457,6.633,414,,0.073180
317,ANNALS OF ONCOLOGY,0923-7534,"18,391",6.452,5.660,445,,0.064890
318,PLANT PHYSIOLOGY,0032-0889,"55,626",6.451,7.016,508,,0.104820
319,Nature Reviews Rheumatology,1759-4790,468,6.448,6.466,71,,0.002600
320,Nature Clinical Practice Cardiovascular Medicine,1743-4297,"1,550",6.442,5.784,0,,0.010570
321,FISH AND FISHERIES,1467-2960,"1,362",6.434,6.888,28,,0.005640
322,DRUG DISCOVERY TODAY,1359-6446,"7,598",6.422,7.290,114,,0.026440
323,PROGRESS IN PHOTOVOLTAICS,1062-7995,"2,880",6.407,5.704,62,,0.009990
324,CHEMISTRY OF MATERIALS,0897-4756,"62,909",6.400,6.367,833,,0.170140
325,CLINICAL PHARMACOLOGY & THERAPEUTICS,0009-9236,"12,939",6.378,6.895,187,,0.031980
326,Science Signaling,1937-9145,"2,168",6.354,6.392,175,,0.017720
327,AIDS,0269-9370,"21,706",6.348,5.833,395,,0.078980
328,GLOBAL CHANGE BIOLOGY,1354-1013,"13,987",6.346,7.814,262,,0.060340
329,SLEEP MEDICINE REVIEWS,1087-0792,"2,399",6.338,7.696,36,,0.007590
330,STRUCTURE,0969-2126,"11,466",6.337,5.859,150,,0.052580
331,ACTA CRYSTALLOGRAPHICA SECTION D-BIOLOGICAL CRYSTALLOGRAPHY,0907-4449,"11,096",6.326,4.098,157,,0.030220
332,ChemSusChem,1864-5631,"1,630",6.325,6.325,157,,0.008800
333,ALLERGY,0105-4538,"10,652",6.297,5.567,185,,0.026440
334,JOURNAL OF CELL SCIENCE,0021-9533,"38,223",6.290,6.731,424,,0.140780
335,JOURNAL OF INFECTIOUS DISEASES,0022-1899,"40,263",6.288,6.103,535,,0.112620
336,AGE,0161-9152,831,6.280,4.752,44,,0.003880
337,JOURNAL OF INVESTIGATIVE DERMATOLOGY,0022-202X,"22,854",6.270,5.758,250,,0.051150
338,Materials Today,1369-7021,"3,274",6.265,Not Available,57,,0.020440
339,DRUG METABOLISM REVIEWS,0360-2532,"2,188",6.263,6.424,32,,0.004720
340,LAB ON A CHIP,1473-0197,"11,675",6.260,6.928,423,,0.047150
341,CRITICAL CARE MEDICINE,0090-3493,"30,064",6.254,6.453,308,,0.084860
342,CELL TRANSPLANTATION,0963-6897,"3,711",6.204,4.508,140,,0.008310
343,Nanomedicine,1743-5889,"1,619",6.202,7.675,107,,0.008030
344,ANGIOGENESIS,0969-6970,"1,468",6.188,Not Available,29,,0.005990
344,MOLECULAR AND CELLULAR BIOLOGY,0270-7306,"71,708",6.188,6.381,455,,0.229170
346,Cochrane Database of Systematic Reviews,1469-493X,"27,366",6.186,6.346,749,,0.114300
347,ISME Journal,1751-7362,"2,304",6.153,6.813,149,,0.014810
348,CRITICAL REVIEWS IN SOLID STATE AND MATERIALS SCIENCES,1040-8436,603,6.143,6.844,8,,0.001610
349,CURRENT OPINION IN COLLOID & INTERFACE SCIENCE,1359-0294,"3,818",6.141,6.938,54,,0.009280
350,BASIC RESEARCH IN CARDIOLOGY,0300-8428,"2,576",6.128,4.725,73,,0.006930
351,JOURNAL OF LIPID RESEARCH,0022-2275,"19,582",6.115,5.461,345,,0.048970
352,KIDNEY INTERNATIONAL,0085-2538,"34,817",6.105,5.510,269,,0.082780
353,ENDOSCOPY,0013-726X,"7,955",6.096,5.187,155,,0.021700
354,PERSONALITY AND SOCIAL PSYCHOLOGY REVIEW,1088-8683,"2,343",6.091,10.195,25,,0.009200
355,ENVIRONMENTAL HEALTH PERSPECTIVES,0091-6765,"26,174",6.087,7.024,270,,0.062060
356,Neurotherapeutics,1933-7213,"1,287",6.084,Not Available,50,,0.007610
357,Advances in Cancer Research,0065-230X,"1,888",6.080,5.686,8,,0.004330
358,RADIOLOGY,0033-8419,"44,729",6.069,6.413,390,,0.082210
359,MOLECULAR NEUROBIOLOGY,0893-7648,"2,037",6.068,4.904,59,,0.006460
360,ASTROPHYSICAL JOURNAL,0004-637X,"181,127",6.063,5.497,"2,501",,0.487180
361,PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,0962-8436,"21,141",6.053,6.977,317,,0.068500
362,AMERICAN JOURNAL OF TRANSPLANTATION,1600-6135,"14,040",6.051,5.983,303,,0.063610
362,CARDIOVASCULAR RESEARCH,0008-6363,"18,421",6.051,6.183,275,,0.054290
362,RNA-A PUBLICATION OF THE RNA SOCIETY,1355-8382,"10,743",6.051,5.486,232,,0.059510
365,JOURNAL OF HIGH ENERGY PHYSICS,1126-6708,"40,552",6.049,4.753,"1,412",,0.150600
366,AMERICAN PSYCHOLOGIST,0003-066X,"14,443",6.012,8.401,36,,0.015400
367,LASER PHYSICS LETTERS,1612-2011,"2,862",6.010,3.917,145,,0.008370
368,IEEE SIGNAL PROCESSING MAGAZINE,1053-5888,"3,683",6.000,7.043,67,,0.017190
368,PROGRESS IN INORGANIC CHEMISTRY,0079-6379,"1,524",6.000,6.583,0,,0.001230
368,PSYCHOTHERAPY AND PSYCHOSOMATICS,0033-3190,"2,429",6.000,4.724,33,,0.005830
368,PSYCHOTHERAPY AND PSYCHOSOMATICS,0033-3190,"2,429",6.000,4.724,33,,0.005830
372,HUMAN MUTATION,1059-7794,"9,504",5.956,6.212,209,,0.040110
373,BRITISH JOURNAL OF PSYCHIATRY,0007-1250,"20,136",5.947,6.529,136,,0.035670
373,BRITISH JOURNAL OF PSYCHIATRY,0007-1250,"20,136",5.947,6.529,136,,0.035670
375,QUARTERLY JOURNAL OF ECONOMICS,0033-5533,"13,983",5.940,8.053,44,,0.047160
376,ECOLOGICAL MONOGRAPHS,0012-9615,"8,028",5.938,8.827,29,,0.012320
377,NEUROIMAGE,1053-8119,"44,083",5.937,6.821,970,,0.153470
378,JOURNAL OF INTERNAL MEDICINE,0954-6820,"7,480",5.935,5.609,100,,0.022080
379,Orphanet Journal of Rare Diseases,1750-1172,960,5.933,5.968,40,,0.005800
380,EUROPEAN RESPIRATORY JOURNAL,0903-1936,"22,321",5.922,6.218,302,,0.056950
381,MOLECULAR MEDICINE,1076-1551,"2,981",5.908,5.163,60,,0.008610
381,SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY,1084-9521,"4,511",5.908,6.223,115,,0.023900
383,Alzheimers & Dementia,1552-5260,"1,317",5.902,Not Available,57,,0.007190
384,Current Topics in Developmental Biology,0070-2153,"1,861",5.892,5.102,45,,0.010910
385,CLINICAL PSYCHOLOGY REVIEW,0272-7358,"5,617",5.882,7.615,81,,0.015880
386,ANALYTICAL CHEMISTRY,0003-2700,"88,324",5.874,5.903,"1,377",,0.175000
387,Advances in the Study of Behavior,0065-3454,962,5.870,5.571,16,,0.002690
388,EPIDEMIOLOGY,1044-3983,"8,076",5.866,6.249,110,,0.025240
388,EPIDEMIOLOGY,1044-3983,"8,076",5.866,6.249,110,,0.025240
390,JACC-Cardiovascular Interventions,1936-8798,"1,327",5.862,5.867,130,,0.007730
390,Obesity Reviews,1467-7881,"3,478",5.862,7.088,82,,0.013870
392,MOLECULAR BIOLOGY OF THE CELL,1059-1524,"29,596",5.861,5.949,408,,0.143290
393,JOURNAL OF PINEAL RESEARCH,0742-3098,"4,490",5.855,4.823,85,,0.007510
394,Journal of Supply Chain Management,1523-2409,886,5.853,11.706,24,,0.001290
395,CHEMISTRY & BIOLOGY,1074-5521,"8,578",5.838,5.976,123,,0.028770
396,EARTH-SCIENCE REVIEWS,0012-8252,"4,565",5.833,7.772,50,,0.015850
397,ONCOLOGIST,1083-7159,"5,820",5.826,5.983,180,,0.023610
398,QUARTERLY REVIEW OF BIOLOGY,0033-5770,"3,117",5.818,6.400,14,,0.003390
399,INTERNATIONAL MATERIALS REVIEWS,0950-6608,"2,160",5.793,6.347,12,,0.003790
400,CHEMICAL COMMUNICATIONS,1359-7345,"88,504",5.787,5.582,"2,416",,0.235930
401,BREAST CANCER RESEARCH,1465-5411,"5,729",5.785,5.971,130,,0.027710
401,Journal of Neuroinflammation,1742-2094,"1,148",5.785,Not Available,98,,0.005550
403,INTERNATIONAL JOURNAL OF EPIDEMIOLOGY,0300-5771,"12,434",5.759,6.404,161,,0.035760
404,STROKE,0039-2499,"44,528",5.756,6.394,532,,0.102530
405,BMC Medicine,1741-7015,"1,244",5.750,Not Available,78,,0.007460
406,AMERICAN JOURNAL OF EPIDEMIOLOGY,0002-9262,"30,964",5.745,6.105,277,,0.068270
406,JOURNAL OF IMMUNOLOGY,0022-1767,"130,561",5.745,5.909,"1,603",,0.400840
408,CRITICAL REVIEWS IN CLINICAL LABORATORY SCIENCES,1040-8363,943,5.741,5.746,9,,0.002230
409,MAYO CLINIC PROCEEDINGS,0025-6196,"9,088",5.712,5.034,106,,0.021300
410,FREE RADICAL BIOLOGY AND MEDICINE,0891-5849,"28,470",5.707,5.773,385,,0.054730
411,ACS Chemical Biology,1554-8929,"1,927",5.698,5.634,103,,0.016990
412,EVOLUTION,0014-3820,"29,398",5.659,6.041,275,,0.059950
413,GASTROINTESTINAL ENDOSCOPY,0016-5107,"17,458",5.647,6.014,315,,0.039350
414,CELLULAR MICROBIOLOGY,1462-5814,"6,935",5.625,5.428,137,,0.037420
415,BLOOD REVIEWS,0268-960X,"1,629",5.619,6.797,29,,0.006260
416,Technological and Economic Development of Economy,1392-8619,582,5.605,Not Available,46,,0.001020
417,REVIEWS IN MEDICAL VIROLOGY,1052-9276,"1,540",5.600,7.235,26,,0.006180
418,HARVARD LAW REVIEW,0017-811X,"4,872",5.597,4.741,43,,0.009990
418,RNA Biology,1547-6286,765,5.597,Not Available,86,,0.005400
420,CHRONOBIOLOGY INTERNATIONAL,0742-0528,"3,009",5.576,3.937,116,,0.005670
421,World Psychiatry,1723-8617,837,5.562,Not Available,20,,0.003100
421,World Psychiatry,1723-8617,837,5.562,Not Available,20,,0.003100
423,ENVIRONMENTAL MICROBIOLOGY,1462-2912,"10,191",5.537,5.638,251,,0.045010
424,JACC-Cardiovascular Imaging,1936-878X,"1,228",5.528,5.528,113,,0.007320
425,Nature Clinical Practice Nephrology,1745-8323,884,5.525,5.423,0,,0.005800
426,Biofuels Bioproducts & Biorefining-Biofpr,1932-104X,617,5.515,6.278,42,,0.003030
426,PLoS Computational Biology,1553-734X,"6,849",5.515,6.251,406,,0.060390
428,METABOLIC ENGINEERING,1096-7176,"1,903",5.512,5.263,56,,0.006340
429,BIOSCIENCE,0006-3568,"9,884",5.510,6.335,66,,0.018370
429,MOLECULAR BIOLOGY AND EVOLUTION,0737-4038,"25,812",5.510,8.907,258,,0.090820
431,GONDWANA RESEARCH,1342-937X,"2,659",5.503,4.578,94,,0.008790
432,JOURNAL OF MOLECULAR AND CELLULAR CARDIOLOGY,0022-2828,"10,415",5.499,5.376,254,,0.031000
433,ANESTHESIOLOGY,0003-3022,"21,603",5.486,5.264,268,,0.038920
433,SLEEP,0161-8105,"12,494",5.486,6.116,173,,0.027040
435,NEURO-ONCOLOGY,1522-8517,"2,326",5.483,6.043,131,,0.009270
436,CHEMISTRY-A EUROPEAN JOURNAL,0947-6539,"43,745",5.476,5.477,"1,611",,0.159330
436,NEOPLASIA,1522-8002,"5,038",5.476,5.228,106,,0.020180
438,GREEN CHEMISTRY,1463-9262,"9,178",5.472,6.056,315,,0.027560
439,JOURNAL OF PROTEOME RESEARCH,1535-3893,"13,859",5.460,5.617,632,,0.060300
440,BULLETIN OF THE WORLD HEALTH ORGANIZATION,0042-9686,"9,328",5.459,5.216,103,,0.024370
441,JOURNAL OF MAMMARY GLAND BIOLOGY AND NEOPLASIA,1083-3021,"1,841",5.446,5.261,31,,0.004930
442,Academy of Management Annals,1941-6067,206,5.440,5.342,13,,0.002230
443,JOURNAL OF THROMBOSIS AND HAEMOSTASIS,1538-7933,"11,417",5.439,6.020,296,,0.055860
444,JOURNAL OF CATALYSIS,0021-9517,"31,191",5.415,5.713,287,,0.052090
445,CARCINOGENESIS,0143-3334,"20,004",5.402,5.319,273,,0.046830
446,MOLECULAR PHARMACEUTICS,1543-8384,"3,261",5.400,5.761,219,,0.015590
447,PEDIATRICS,0031-4005,"53,011",5.391,5.850,702,,0.144220
448,Cold Spring Harbor Perspectives in Biology,1943-0264,553,5.371,5.371,162,,0.002620
449,BIOSENSORS & BIOELECTRONICS,0956-5663,"16,039",5.361,5.397,577,,0.047920
449,Molecular Neurodegeneration,1750-1326,621,5.361,5.441,63,,0.003770
451,JOURNAL OF COGNITIVE NEUROSCIENCE,0898-929X,"12,437",5.357,6.280,218,,0.039490
451,JOURNAL OF COGNITIVE NEUROSCIENCE,0898-929X,"12,437",5.357,6.280,218,,0.039490
453,PAIN,0304-3959,"26,632",5.355,6.306,286,,0.051490
454,CRITICAL REVIEWS IN MICROBIOLOGY,1040-841X,"1,149",5.345,4.759,21,,0.002500
455,JOURNAL OF BIOLOGICAL CHEMISTRY,0021-9258,"412,004",5.328,5.498,"4,208",,0.881160
456,BIOMACROMOLECULES,1525-7797,"18,667",5.327,5.590,469,,0.066340
457,ATMOSPHERIC CHEMISTRY AND PHYSICS,1680-7316,"14,776",5.309,5.824,751,,0.071890
458,IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE,0162-8828,"25,060",5.308,7.534,176,,0.049690
459,Clinical Gastroenterology and Hepatology,1542-3565,"6,527",5.286,5.851,135,,0.034940
459,SEMINARS IN LIVER DISEASE,0272-8087,"3,067",5.286,5.345,37,,0.007170
461,CRITICAL REVIEWS IN BIOTECHNOLOGY,0738-8551,"1,170",5.281,6.829,20,,0.002140
462,GENETICS IN MEDICINE,1098-3600,"3,127",5.280,4.653,107,,0.014140
463,TRAFFIC,1398-9219,"5,779",5.278,5.473,122,,0.036410
464,GLOBAL ECOLOGY AND BIOGEOGRAPHY,1466-822X,"3,751",5.273,6.330,79,,0.014520
465,Perspectives on Psychological Science,1745-6916,"1,194",5.268,7.184,53,,0.010360
466,GLOBAL BIOGEOCHEMICAL CYCLES,0886-6236,"8,761",5.263,5.936,102,,0.028960
467,JOURNAL OF ECOLOGY,0022-0477,"12,107",5.260,5.685,138,,0.024720
468,PHYSICS LETTERS B,0370-2693,"58,367",5.255,4.026,769,,0.140160
469,ACADEMY OF MANAGEMENT JOURNAL,0001-4273,"17,239",5.250,10.779,63,,0.031250
469,ADVANCED SYNTHESIS & CATALYSIS,1615-4150,"12,070",5.250,5.360,391,,0.046570
469,ORGANIC LETTERS,1523-7060,"57,252",5.250,4.962,"1,473",,0.191700
469,PROGRESS IN QUANTUM ELECTRONICS,0079-6727,677,5.250,4.893,9,,0.001260
473,AMERICAN JOURNAL OF KIDNEY DISEASES,0272-6386,"17,542",5.242,4.786,231,,0.038660
474,Retrovirology,1742-4690,"2,208",5.236,4.403,109,,0.012160
475,JOURNAL OF ABNORMAL PSYCHOLOGY,0021-843X,"12,089",5.235,6.597,88,,0.019430
476,JOURNAL OF CONSULTING AND CLINICAL PSYCHOLOGY,0022-006X,"18,329",5.227,6.205,92,,0.024150
477,MOLECULAR CANCER THERAPEUTICS,1535-7163,"12,101",5.225,5.596,312,,0.057060
478,AMERICAN JOURNAL OF PATHOLOGY,0002-9440,"37,110",5.224,5.971,575,,0.078620
479,BIPOLAR DISORDERS,1398-5647,"3,621",5.221,5.006,83,,0.013070
480,IBM JOURNAL OF RESEARCH AND DEVELOPMENT,0018-8646,"3,049",5.216,3.819,0,,0.008090
480,Seminars in Immunopathology,1863-2297,644,5.216,5.468,35,,0.004600
482,CURRENT MOLECULAR MEDICINE,1566-5240,"2,712",5.212,4.727,73,,0.012100
483,BIOCHIMICA ET BIOPHYSICA ACTA-MOLECULAR BASIS OF DISEASE,0925-4439,"5,074",5.211,4.821,141,,0.019650
484,JOURNAL OF MEDICINAL CHEMISTRY,0022-2623,"52,858",5.207,5.180,773,,0.102530
485,JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY,0022-3514,"44,536",5.205,7.438,136,,0.054140
486,BMC BIOLOGY,1741-7007,"1,709",5.203,5.479,96,,0.012350
487,PSYCHOLOGICAL MEDICINE,0033-2917,"13,764",5.200,5.570,177,,0.032890
487,PSYCHOLOGICAL MEDICINE,0033-2917,"13,764",5.200,5.570,177,,0.032890
489,JOURNAL OF MOLECULAR MEDICINE-JMM,0946-2716,"5,410",5.192,5.184,126,,0.019910
490,JOURNAL OF VIROLOGY,0022-538X,"93,963",5.189,5.257,"1,271",,0.212320
491,GLIA,0894-1491,"9,188",5.186,5.540,171,,0.028670
492,PSYCHONEUROENDOCRINOLOGY,0306-4530,"7,612",5.168,5.528,171,,0.022160
493,CURRENT OPINION IN INFECTIOUS DISEASES,0951-7375,"2,589",5.167,4.774,80,,0.011550
494,Astrophysical Journal Letters,2041-8205,"8,683",5.158,Not Available,756,,0.017350
495,INTERNATIONAL JOURNAL OF COMPUTER VISION,0920-5691,"9,898",5.151,6.986,99,,0.021680
495,PROCEEDINGS OF THE IEEE,0018-9219,"17,128",5.151,6.233,139,,0.035870
497,JOURNAL OF THE AMERICAN ACADEMY OF CHILD AND ADOLESCENT PSYCHIATRY,0890-8567,"15,045",5.148,5.465,101,,0.024600
497,JOURNAL OF THE AMERICAN ACADEMY OF CHILD AND ADOLESCENT PSYCHIATRY,0890-8567,"15,045",5.148,5.465,101,,0.024600
499,Evolutionary Applications,1752-4571,472,5.145,5.145,43,,0.003060
499,PLANT CELL AND ENVIRONMENT,0140-7791,"12,031",5.145,5.618,171,,0.025820
501,JOURNAL OF PHYSIOLOGY-LONDON,0022-3751,"47,530",5.139,4.982,361,,0.098500
502,Journal of Chemical Theory and Computation,1549-9618,"5,629",5.138,4.945,348,,0.036270
503,BIOCHIMICA ET BIOPHYSICA ACTA-BIOENERGETICS,0005-2728,"7,485",5.132,4.663,216,,0.026150
504,CANCER,0008-543X,"60,958",5.131,5.458,632,,0.115470
505,INTERNATIONAL JOURNAL OF OBESITY,0307-0565,"16,399",5.125,5.008,219,,0.041970
506,NEUROBIOLOGY OF DISEASE,0969-9961,"8,685",5.121,4.972,256,,0.032850
507,AMERICAN JOURNAL OF MEDICINE,0002-9343,"22,538",5.115,5.114,183,,0.039730
508,HUMAN BRAIN MAPPING,1065-9471,"9,363",5.107,6.130,162,,0.034410
509,JOURNAL OF MATERIALS CHEMISTRY,0959-9428,"35,242",5.101,5.443,"1,352",,0.112020
510,JOURNAL OF OPERATIONS MANAGEMENT,0272-6963,"4,040",5.093,6.029,37,,0.007860
510,JOURNAL OF OPERATIONS MANAGEMENT,0272-6963,"4,040",5.093,6.029,37,,0.007860
510,TOXICOLOGICAL SCIENCES,1096-6080,"12,328",5.093,4.989,301,,0.035730
513,BIOCHIMICA ET BIOPHYSICA ACTA-MOLECULAR AND CELL BIOLOGY OF LIPIDS,1388-1981,"5,516",5.084,4.519,160,,0.020710
514,INTERNATIONAL JOURNAL OF PLASTICITY,0749-6419,"4,826",5.082,4.983,94,,0.017200
515,BULLETIN OF THE AMERICAN METEOROLOGICAL SOCIETY,0003-0007,"9,530",5.078,6.159,74,,0.027930
515,Nano Research,1998-0124,900,5.078,5.091,100,,0.006060
517,FUNGAL DIVERSITY,1560-2745,"1,181",5.074,3.311,59,,0.002910
517,Journal of Proteomics,1874-3919,"1,098",5.074,5.080,165,,0.004090
519,ECOLOGY,0012-9658,"46,172",5.073,6.218,357,,0.083190
520,SPORTS MEDICINE,0112-1642,"6,489",5.072,5.724,57,,0.010550
521,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,0962-8452,"31,791",5.064,5.443,452,,0.090510
522,AMERICAN HEART JOURNAL,0002-8703,"19,976",5.052,4.517,320,,0.058670
523,HUMAN GENETICS,0340-6717,"9,192",5.047,4.257,122,,0.024810
524,JOURNAL OF EXPERIMENTAL PSYCHOLOGY-GENERAL,0096-3445,"5,917",5.042,6.799,39,,0.011790
525,MIS QUARTERLY,0276-7783,"7,419",5.041,9.821,38,,0.009260
525,MIS QUARTERLY,0276-7783,"7,419",5.041,9.821,38,,0.009260
527,EUROPEAN JOURNAL OF NUCLEAR MEDICINE AND MOLECULAR IMAGING,1619-7070,"9,739",5.036,4.665,239,,0.023920
528,JOURNAL OF CLINICAL PSYCHIATRY,0160-6689,"17,510",5.023,5.492,183,,0.037010
528,JOURNAL OF CLINICAL PSYCHIATRY,0160-6689,"17,510",5.023,5.492,183,,0.037010
530,CURRENT OPINION IN NEUROLOGY,1350-7540,"4,103",5.021,5.244,94,,0.016030
531,OPHTHALMOLOGY,0161-6420,"23,291",5.017,5.063,323,,0.055970
532,BIOCHEMICAL JOURNAL,0264-6021,"50,717",5.016,4.592,406,,0.093930
533,BIOCONJUGATE CHEMISTRY,1043-1802,"12,210",5.002,5.037,288,,0.033890
534,CELL CYCLE,1538-4101,"12,395",4.999,4.499,524,,0.081690
535,INTENSIVE CARE MEDICINE,0342-4642,"13,339",4.996,4.780,239,,0.032630
536,ENDOCRINOLOGY,0013-7227,"47,381",4.993,5.265,574,,0.100930
537,JOURNAL OF BIOMOLECULAR STRUCTURE & DYNAMICS,0739-1102,"1,892",4.986,2.796,72,,0.002140
538,Brain Structure & Function,1863-2653,490,4.982,4.926,50,,0.003430
539,Cancer Prevention Research,1940-6207,"1,078",4.978,5.006,151,,0.005660
540,International Journal of Nanomedicine,1176-9114,996,4.976,4.470,112,,0.004410
541,JOURNAL OF APPLIED ECOLOGY,0021-8901,"10,315",4.970,5.715,143,,0.027120
542,Brain Stimulation,1935-861X,283,4.964,4.964,26,,0.001880
542,PHYSICAL REVIEW D,1550-7998,"119,293",4.964,4.340,"2,809",,0.306260
544,DEVELOPMENT AND PSYCHOPATHOLOGY,0954-5794,"6,293",4.961,6.910,59,,0.015050
545,INTERNATIONAL JOURNAL OF BIOCHEMISTRY & CELL BIOLOGY,1357-2725,"11,019",4.956,4.879,261,,0.040260
546,International Review of Cell and Molecular Biology,1937-6448,443,4.954,4.954,32,,0.004030
547,CURRENT OPINION IN HEMATOLOGY,1065-6251,"2,449",4.953,4.284,79,,0.010940
547,Current Alzheimer Research,1567-2050,"1,727",4.953,4.788,80,,0.008250
549,Advances In Atomic Molecular and Optical Physics,1049-250X,830,4.947,2.985,5,,0.002660
550,EUROPEAN JOURNAL OF CANCER,0959-8049,"18,330",4.944,4.776,368,,0.051320
551,BRITISH JOURNAL OF HAEMATOLOGY,0007-1048,"20,811",4.942,4.565,288,,0.052770
551,EUROPEAN JOURNAL OF IMMUNOLOGY,0014-2980,"20,579",4.942,4.705,331,,0.063670
553,PROGRESS IN NUCLEAR MAGNETIC RESONANCE SPECTROSCOPY,0079-6565,"1,733",4.933,6.120,26,,0.004970
554,INTERNATIONAL JOURNAL OF CANCER,0020-7136,"40,186",4.926,4.739,588,,0.112980
555,BRITISH JOURNAL OF PHARMACOLOGY,0007-1188,"25,303",4.925,4.708,465,,0.053730
556,GLOBAL ENVIRONMENTAL CHANGE-HUMAN AND POLICY DIMENSIONS,0959-3780,"2,722",4.918,7.840,67,,0.009550
556,GLOBAL ENVIRONMENTAL CHANGE-HUMAN AND POLICY DIMENSIONS,0959-3780,"2,722",4.918,7.840,67,,0.009550
558,Particle and Fibre Toxicology,1743-8977,694,4.906,Not Available,41,,0.003470
558,TRENDS IN PARASITOLOGY,1471-4922,"4,464",4.906,5.285,83,,0.016850
560,CURRENT GENE THERAPY,1566-5232,"1,315",4.902,4.482,41,,0.005170
561,BIOLOGY OF THE CELL,0248-4900,"2,656",4.898,3.942,48,,0.009550
562,CARBON,0008-6223,"23,855",4.896,5.728,559,,0.058490
563,CONSERVATION BIOLOGY,0888-8892,"15,680",4.894,5.963,171,,0.035580
564,JOURNAL OF PSYCHIATRY & NEUROSCIENCE,1180-4882,"1,734",4.893,4.704,37,,0.005310
564,JOURNAL OF PSYCHIATRY & NEUROSCIENCE,1180-4882,"1,734",4.893,4.704,37,,0.005310
566,BIOCHEMICAL PHARMACOLOGY,0006-2952,"24,285",4.889,4.559,416,,0.044650
566,MOLECULAR ENDOCRINOLOGY,0888-8809,"14,407",4.889,5.224,184,,0.040480
568,MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY,0035-8711,"74,753",4.888,4.747,"1,922",,0.263030
569,PLANT BIOTECHNOLOGY JOURNAL,1467-7644,"2,062",4.886,4.870,68,,0.007470
570,Nanomedicine-Nanotechnology Biology and Medicine,1549-9634,"1,239",4.882,Not Available,91,,0.005260
571,BIOINFORMATICS,1367-4803,"40,661",4.877,6.326,700,,0.178820
572,Frontiers of Hormone Research,0301-3073,334,4.875,3.111,38,,0.001300
572,Physics of Life Reviews,1571-0645,442,4.875,5.552,12,,0.002350
574,ACTA MATHEMATICA,0001-5962,"2,868",4.864,4.158,13,,0.006160
574,CANCER LETTERS,0304-3835,"16,985",4.864,4.105,368,,0.051830
576,KINDHEIT UND ENTWICKLUNG,0942-5403,461,4.860,2.500,29,,0.000690
