"Journal Data Filtered By:  Selected JCR Year: 2011 Selected Editions: SCIE,SSCI Selected Category Scheme: WoS",,,,,,,,
Rank,Full Journal Title,Issn,Total Cites,Journal Impact Factor,5-Year Impact Factor,Citable Items,,Eigenfactor Score
5129,INTERNATIONAL JOURNAL OF HEMATOLOGY,0925-5710,"2,427",1.268,1.294,204,,0.006940
5129,SARCOIDOSIS VASCULITIS AND DIFFUSE LUNG DISEASES,1124-0490,632,1.268,1.660,19,,0.000980
5132,Global Health Action,1654-9880,144,1.267,Not Available,43,,0.000860
5132,Global Health Action,1654-9880,144,1.267,Not Available,43,,0.000860
5132,Journal of Empirical Research on Human Research Ethics,1556-2646,202,1.267,Not Available,39,,0.001560
5132,Journal of Empirical Research on Human Research Ethics,1556-2646,202,1.267,Not Available,39,,0.001560
5132,SPEECH COMMUNICATION,0167-6393,"1,949",1.267,1.526,88,,0.004870
5137,GEODIVERSITAS,1280-9659,410,1.266,1.245,33,,0.001390
5137,JOURNAL OF BASIC MICROBIOLOGY,0233-111X,"1,203",1.266,1.557,73,,0.002420
5139,Cardiovascular Ultrasound,1476-7120,512,1.265,Not Available,43,,0.002310
5139,INTERNATIONAL STUDIES QUARTERLY,0020-8833,"1,555",1.265,2.239,57,,0.007220
5139,JOURNAL OF SOIL AND WATER CONSERVATION,0022-4561,"2,280",1.265,1.769,58,,0.003220
5139,VETERINARY SURGERY,0161-3499,"2,859",1.265,1.735,146,,0.004180
5143,IN VIVO,0258-851X,"1,673",1.264,1.102,131,,0.003340
5144,Extremes,1386-1999,306,1.263,Not Available,19,,0.001700
5144,Journal of Postgraduate Medicine,0022-3859,963,1.263,1.586,42,,0.001940
5144,PSYCHIATRIC QUARTERLY,0033-2720,686,1.263,1.390,32,,0.001080
5147,JOURNAL OF HEURISTICS,1381-1231,615,1.262,1.371,28,,0.002100
5147,SEMINARS IN DIAGNOSTIC PATHOLOGY,0740-2570,944,1.262,1.825,27,,0.001150
5149,NEUROLOGIST,1074-7931,815,1.261,1.736,71,,0.003130
5149,OncoTargets and Therapy,1178-6930,63,1.261,1.089,19,,0.000300
5151,INTERNATIONAL JOURNAL OF INDUSTRIAL ERGONOMICS,0169-8141,"1,682",1.260,1.290,74,,0.003150
5151,INTERNATIONAL JOURNAL OF INDUSTRIAL ERGONOMICS,0169-8141,"1,682",1.260,1.290,74,,0.003150
5151,JOURNAL OF WOOD CHEMISTRY AND TECHNOLOGY,0277-3813,694,1.260,1.567,23,,0.000960
5154,INTERNATIONAL JOURNAL OF FOOD SCIENCE AND TECHNOLOGY,0950-5423,"3,952",1.259,1.453,350,,0.007440
5155,Harm Reduction Journal,1477-7517,313,1.258,Not Available,30,,0.001770
5155,POLYMER JOURNAL,0032-3896,"2,980",1.258,1.122,139,,0.004110
5157,COMPUTER STANDARDS & INTERFACES,0920-5489,566,1.257,1.118,59,,0.002260
5158,BioSocieties,1745-8552,244,1.256,Not Available,21,,0.001800
5158,EUROPEAN UNION POLITICS,1465-1165,542,1.256,2.195,27,,0.002490
5158,INTERNATIONAL AFFAIRS,0020-5850,901,1.256,1.398,66,,0.003960
5161,ANALYTICAL SCIENCES,0910-6340,"4,568",1.255,1.391,202,,0.007910
5161,JOURNAL OF DIGITAL IMAGING,0897-1889,743,1.255,1.219,123,,0.001520
5161,MECHATRONICS,0957-4158,"1,330",1.255,1.496,122,,0.003690
5161,PAKISTAN VETERINARY JOURNAL,0253-8318,378,1.255,Not Available,88,,0.000590
5161,PHOTOMEDICINE AND LASER SURGERY,1549-5418,"1,150",1.255,1.626,110,,0.002700
5166,Noise & Health,1463-1741,509,1.254,Not Available,46,,0.001050
5166,TECHNOMETRICS,0040-1706,"4,417",1.254,1.689,32,,0.004880
5168,JOURNAL OF VACUUM SCIENCE & TECHNOLOGY A,0734-2101,"6,041",1.253,1.114,165,,0.009840
5168,PEDIATRIC SURGERY INTERNATIONAL,0179-0358,"2,698",1.253,1.152,232,,0.006390
5168,RUSSIAN JOURNAL OF MATHEMATICAL PHYSICS,1061-9208,435,1.253,1.026,37,,0.002510
5171,ARKIVOC,1551-7004,"3,167",1.252,1.354,238,,0.008500
5171,BIOMETRICAL JOURNAL,0323-3847,"1,137",1.252,1.614,59,,0.005670
5171,Eye & Contact Lens-Science and Clinical Practice,1542-2321,775,1.252,Not Available,68,,0.002480
5171,THIN-WALLED STRUCTURES,0263-8231,"1,737",1.252,1.477,158,,0.006070
5175,Botany-Botanique,1916-2790,555,1.251,1.373,79,,0.002900
5175,JOURNAL OF CONSTRUCTIONAL STEEL RESEARCH,0143-974X,"2,097",1.251,1.285,176,,0.007040
5177,ACTA GEOLOGICA SINICA-ENGLISH EDITION,1000-9515,"1,683",1.250,1.252,132,,0.002760
5177,BIRD CONSERVATION INTERNATIONAL,0959-2709,494,1.250,1.324,42,,0.001250
5177,INFORMATION AND SOFTWARE TECHNOLOGY,0950-5849,"1,147",1.250,1.388,94,,0.003770
5177,JOURNAL OF BUSINESS AND PSYCHOLOGY,0889-3268,768,1.250,1.316,45,,0.001510
5177,JOURNAL OF CRYPTOLOGY,0933-2790,684,1.250,1.553,25,,0.001890
5177,JOURNAL OF RESEARCH IN READING,0141-0423,492,1.250,1.504,26,,0.001470
5177,Journal of Managerial Psychology,0268-3946,981,1.250,Not Available,37,,0.002850
5177,OCULAR IMMUNOLOGY AND INFLAMMATION,0927-3948,680,1.250,1.039,88,,0.001900
5177,Pervasive and Mobile Computing,1574-1192,226,1.250,Not Available,47,,0.001730
5177,SYSTEMATIC PARASITOLOGY,0165-5752,"1,095",1.250,1.103,49,,0.001730
5177,TRANSFUSION AND APHERESIS SCIENCE,1473-0502,827,1.250,1.321,71,,0.002640
5188,ZEITSCHRIFT FUR ANORGANISCHE UND ALLGEMEINE CHEMIE,0044-2313,"8,230",1.249,1.154,340,,0.009550
5189,ANZ JOURNAL OF SURGERY,1445-1433,"2,171",1.248,1.328,112,,0.006410
5189,BREEDING SCIENCE,1344-7610,987,1.248,1.451,52,,0.002150
5189,Journal of Knowledge Management,1367-3270,"1,072",1.248,Not Available,57,,0.001210
5189,SILVA FENNICA,0037-5330,"1,116",1.248,1.574,63,,0.002290
5189,VETERINARY RECORD,0042-4900,"9,923",1.248,1.363,245,,0.011160
5194,JOURNAL OF CLINICAL NEUROSCIENCE,0967-5868,"3,281",1.247,1.271,423,,0.010720
5194,JOURNAL OF COMMUNITY & APPLIED SOCIAL PSYCHOLOGY,1052-9284,744,1.247,1.450,38,,0.001750
5194,NONLINEAR DYNAMICS,0924-090X,"2,555",1.247,1.438,185,,0.008470
5197,GEOMETRIC AND FUNCTIONAL ANALYSIS,1016-443X,"1,239",1.246,1.460,40,,0.012000
5197,MATHEMATICAL FINANCE,0960-1627,"1,098",1.246,1.662,34,,0.004330
5197,MATHEMATICAL FINANCE,0960-1627,"1,098",1.246,1.662,34,,0.004330
5200,ANNALS ACADEMY OF MEDICINE SINGAPORE,0304-4602,"1,946",1.245,1.274,56,,0.004910
5200,CHILD & YOUTH CARE FORUM,1053-1890,261,1.245,Not Available,30,,0.000480
5200,CRYOLETTERS,0143-2044,997,1.245,1.326,56,,0.001000
5200,JOURNAL OF ULTRASOUND IN MEDICINE,0278-4297,"3,809",1.245,1.278,187,,0.008380
5200,PROBABILISTIC ENGINEERING MECHANICS,0266-8920,946,1.245,1.430,62,,0.003490
5205,MINERVA,0026-4695,386,1.244,1.000,22,,0.000920
5205,POLITICAL COMMUNICATION,1058-4609,920,1.244,2.000,19,,0.002480
5205,TOHOKU JOURNAL OF EXPERIMENTAL MEDICINE,0040-8727,"2,026",1.244,1.326,126,,0.004490
5208,HETEROATOM CHEMISTRY,1042-7163,"1,196",1.243,1.100,95,,0.001880
5208,RESEARCH IN ENGINEERING DESIGN,0934-9839,405,1.243,1.481,16,,0.000760
5208,STARCH-STARKE,0038-9056,"2,658",1.243,1.641,92,,0.002090
5211,CANADIAN JOURNAL OF CHEMISTRY-REVUE CANADIENNE DE CHIMIE,0008-4042,"8,757",1.242,1.230,182,,0.005100
5211,ENGINEERING GEOLOGY,0013-7952,"3,454",1.242,1.892,136,,0.008110
5211,GROUP PROCESSES & INTERGROUP RELATIONS,1368-4302,798,1.242,1.892,59,,0.004040
5211,Natural Product Communications,1934-578X,"1,568",1.242,1.019,412,,0.004650
5211,OCEANOLOGIA,0078-3234,553,1.242,1.439,50,,0.001070
5216,CRITICAL SOCIAL POLICY,0261-0183,510,1.241,1.510,26,,0.001600
5216,NURSE EDUCATION TODAY,0260-6917,"1,943",1.241,1.498,152,,0.002810
5216,NURSE EDUCATION TODAY,0260-6917,"1,943",1.241,1.498,152,,0.002810
5216,PHILOSOPHICAL MAGAZINE LETTERS,0950-0839,"1,647",1.241,1.250,78,,0.005180
5216,RESOURCE AND ENERGY ECONOMICS,0928-7655,719,1.241,1.563,60,,0.002130
5216,SEMINARS IN ULTRASOUND CT AND MRI,0887-2171,552,1.241,1.085,46,,0.001390
5222,ECHOCARDIOGRAPHY-A JOURNAL OF CARDIOVASCULAR ULTRASOUND AND ALLIED TECHNIQUES,0742-2822,"1,767",1.239,1.285,209,,0.005200
5222,Endokrynologia Polska,0423-104X,268,1.239,Not Available,80,,0.000680
5222,Revista Brasileira de Cirurgia Cardiovascular,0102-7638,487,1.239,Not Available,70,,0.000690
5222,WORK EMPLOYMENT AND SOCIETY,0950-0170,957,1.239,1.597,48,,0.002270
5222,Worldviews on Evidence-Based Nursing,1545-102X,318,1.239,2.204,21,,0.001080
5222,Worldviews on Evidence-Based Nursing,1545-102X,318,1.239,2.204,21,,0.001080
5228,BLOOD COAGULATION & FIBRINOLYSIS,0957-5235,"2,083",1.238,1.217,132,,0.003920
5228,Brain Impairment,1443-9646,149,1.238,Not Available,19,,0.000510
5228,JOURNAL OF POROUS MATERIALS,1380-2224,"1,021",1.238,1.265,89,,0.002460
5228,OPERATIVE DENTISTRY,0361-7734,"2,111",1.238,1.572,81,,0.003940
5232,AUSTRALIAN & NEW ZEALAND JOURNAL OF OBSTETRICS & GYNAECOLOGY,0004-8666,"1,938",1.237,1.364,110,,0.004450
5232,CORONARY ARTERY DISEASE,0954-6928,"1,374",1.237,1.493,89,,0.003600
5232,CUAJ-Canadian Urological Association Journal,1911-6470,256,1.237,Not Available,52,,0.001280
5235,CALCULUS OF VARIATIONS AND PARTIAL DIFFERENTIAL EQUATIONS,0944-2669,"1,029",1.235,1.139,68,,0.008420
5235,INFORMATION SOCIETY,0197-2243,623,1.235,1.576,17,,0.001390
5235,JOURNAL OF CRIMINAL JUSTICE,0047-2352,"1,194",1.235,1.410,60,,0.002200
5235,JOURNAL OF ECONOMIC THEORY,0022-0531,"5,052",1.235,1.519,109,,0.026280
5239,AMERICAN JOURNAL OF POTATO RESEARCH,1099-209X,657,1.234,1.165,52,,0.001490
5239,COMPUTER-AIDED DESIGN,0010-4485,"2,848",1.234,1.810,164,,0.005410
5239,FOLIA NEUROPATHOLOGICA,1641-4640,393,1.234,1.005,39,,0.000720
5239,JOURNAL OF DERMATOLOGICAL TREATMENT,0954-6634,847,1.234,1.394,56,,0.002210
5239,Mitigation and Adaptation Strategies for Global Change,1381-2386,867,1.234,Not Available,50,,0.003270
5239,ORGANIZATION & ENVIRONMENT,1086-0266,473,1.234,1.530,21,,0.001050
5239,TRANSACTIONS OF THE INSTITUTE OF METAL FINISHING,0020-2967,516,1.234,1.000,51,,0.000500
5246,INTERACTING WITH COMPUTERS,0953-5438,753,1.233,1.455,53,,0.001980
5246,INTERACTING WITH COMPUTERS,0953-5438,753,1.233,1.455,53,,0.001980
5246,JOURNAL OF THE METEOROLOGICAL SOCIETY OF JAPAN,0026-1165,"2,673",1.233,1.955,67,,0.007190
5246,OR SPECTRUM,0171-6468,726,1.233,1.706,38,,0.003140
5246,RESEARCH ON AGING,0164-0275,926,1.233,1.579,29,,0.002390
5246,UROLOGICAL RESEARCH,0300-5623,"1,364",1.233,1.500,77,,0.002300
5252,INTERNATIONAL JOURNAL OF SCIENCE EDUCATION,0950-0693,"2,540",1.232,1.721,99,,0.005270
5252,JOURNAL OF OCEANOGRAPHY,0916-8370,"1,534",1.232,1.311,66,,0.004460
5254,ANNALS OF THE ROYAL COLLEGE OF SURGEONS OF ENGLAND,0035-8843,"2,329",1.231,1.295,110,,0.004770
5254,BIOMEDICAL RESEARCH-TOKYO,0388-6107,527,1.231,1.440,50,,0.001790
5254,CONTRIBUTIONS TO ZOOLOGY,1383-4517,282,1.231,1.446,18,,0.000640
5254,EVALUATION & THE HEALTH PROFESSIONS,0163-2787,738,1.231,2.149,29,,0.001830
5254,EVALUATION & THE HEALTH PROFESSIONS,0163-2787,738,1.231,2.149,29,,0.001830
5254,Fossil Record,1435-1943,143,1.231,Not Available,13,,0.000490
5254,INTERNATIONAL JOURNAL OF MECHANICAL SCIENCES,0020-7403,"3,867",1.231,1.495,105,,0.007890
5254,Journal of Trauma & Dissociation,1529-9732,319,1.231,Not Available,26,,0.000790
5254,MOTIVATION AND EMOTION,0146-7239,"1,483",1.231,2.294,42,,0.003140
5254,POLYMER COMPOSITES,0272-8397,"2,789",1.231,1.479,227,,0.005560
5254,Smart Structures and Systems,1738-1584,302,1.231,1.248,57,,0.001230
5254,Tree-Ring Research,1536-1098,222,1.231,1.138,13,,0.000430
5266,PSYCHOLOGY AND PSYCHOTHERAPY-THEORY RESEARCH AND PRACTICE,1476-0835,453,1.230,1.291,29,,0.001330
5266,PSYCHOLOGY AND PSYCHOTHERAPY-THEORY RESEARCH AND PRACTICE,1476-0835,453,1.230,1.291,29,,0.001330
5266,Psychology of Aesthetics Creativity and the Arts,1931-3896,153,1.230,Not Available,39,,0.000800
5269,ACTA ORNITHOLOGICA,0001-6454,276,1.229,1.178,23,,0.000730
5269,Evolutionary Bioinformatics,1176-9343,"1,549",1.229,2.347,21,,0.002000
5269,JOURNAL OF EVALUATION IN CLINICAL PRACTICE,1356-1294,"1,752",1.229,1.550,177,,0.006030
5269,JOURNAL OF FORENSIC SCIENCES,0022-1198,"5,592",1.229,1.562,312,,0.009640
5269,JOURNAL OF ORGANIZATIONAL BEHAVIOR MANAGEMENT,0160-8061,262,1.229,1.014,19,,0.000300
5269,STRESS AND HEALTH,1532-3005,461,1.229,1.168,73,,0.001090
5269,STRESS AND HEALTH,1532-3005,461,1.229,1.168,73,,0.001090
5276,Hellenic Journal of Cardiology,1109-9666,353,1.227,Not Available,74,,0.001230
5276,International Journal of Occupational Medicine and Environmental Health,1232-1087,397,1.227,Not Available,43,,0.001050
5276,JOURNAL OF MOLLUSCAN STUDIES,0260-1230,"1,349",1.227,1.567,50,,0.002540
5276,RADIATION PHYSICS AND CHEMISTRY,0969-806X,"4,807",1.227,1.159,242,,0.007990
5276,SURGICAL LAPAROSCOPY ENDOSCOPY & PERCUTANEOUS TECHNIQUES,1530-4515,"1,815",1.227,1.099,192,,0.003890
5281,IEEE Vehicular Technology Magazine,1556-6072,282,1.226,2.096,30,,0.002300
5281,RESEARCH ON LANGUAGE AND SOCIAL INTERACTION,0835-1813,479,1.226,1.707,17,,0.001170
5281,SOCIAL PROBLEMS,0037-7791,"2,279",1.226,2.317,26,,0.003280
5284,BIO-MEDICAL MATERIALS AND ENGINEERING,0959-2989,771,1.225,1.102,22,,0.001510
5285,DIGESTIVE SURGERY,0253-4886,"1,419",1.224,1.496,60,,0.003070
5285,SURGERY TODAY,0941-1291,"2,747",1.224,1.098,310,,0.005480
5287,CHAOS SOLITONS & FRACTALS,0960-0779,"7,839",1.222,1.414,126,,0.028730
5287,JOURNAL OF BRYOLOGY,0373-6687,648,1.222,1.069,43,,0.000880
5287,Odontology,1618-1247,189,1.222,1.500,31,,0.000560
5287,Phytochemistry Letters,1874-3900,229,1.222,1.400,100,,0.000900
5287,SYSTEMS & CONTROL LETTERS,0167-6911,"3,509",1.222,1.718,136,,0.010390
5287,Spatial Cognition and Computation,1387-5868,174,1.222,Not Available,13,,0.000490
5293,JOURNAL OF COMPUTER ASSISTED TOMOGRAPHY,0363-8715,"5,308",1.221,1.417,134,,0.007480
5294,EXPERIMENTAL LUNG RESEARCH,0190-2148,"1,001",1.220,1.389,63,,0.001810
5294,JOURNAL OF HETEROCYCLIC CHEMISTRY,0022-152X,"5,470",1.220,1.069,238,,0.004960
5296,AMERICAN MALACOLOGICAL BULLETIN,0740-2783,353,1.219,0.809,19,,0.000500
5296,APPLIED NURSING RESEARCH,0897-1897,672,1.219,1.386,38,,0.001250
5296,APPLIED NURSING RESEARCH,0897-1897,672,1.219,1.386,38,,0.001250
5296,IEEE TRANSACTIONS ON VERY LARGE SCALE INTEGRATION (VLSI) SYSTEMS,1063-8210,"2,249",1.219,1.347,238,,0.009800
5296,SECOND LANGUAGE RESEARCH,0267-6583,536,1.219,1.927,23,,0.000970
5301,ESAIM-MATHEMATICAL MODELLING AND NUMERICAL ANALYSIS-MODELISATION MATHEMATIQUE ET ANALYSE NUMERIQUE,0764-583X,975,1.218,1.393,48,,0.004880
5301,FOOT & ANKLE INTERNATIONAL,1071-1007,"4,692",1.218,1.426,173,,0.007020
5301,JOURNAL OF HEALTH PSYCHOLOGY,1359-1053,"1,789",1.218,1.781,116,,0.005140
5301,Journal of Service Management,1757-5818,72,1.218,1.218,30,,0.000260
5301,LANGUAGE LEARNING,0023-8333,"1,301",1.218,1.831,45,,0.002760
5306,MEDICAL TEACHER,0142-159X,"2,585",1.217,1.653,217,,0.007750
5307,World Journal of Pediatrics,1708-8569,213,1.216,Not Available,63,,0.000870
5308,JOURNAL OF LAW MEDICINE & ETHICS,1073-1105,"1,071",1.215,1.657,87,,0.005170
5308,JOURNAL OF LAW MEDICINE & ETHICS,1073-1105,"1,071",1.215,1.657,87,,0.005170
5308,PHARMACY WORLD & SCIENCE,0928-1231,"1,036",1.215,1.432,0,,0.002320
5311,Archives of Medical Science,1734-1922,508,1.214,Not Available,159,,0.000620
5311,IEEE TRANSACTIONS ON INSTRUMENTATION AND MEASUREMENT,0018-9456,"5,329",1.214,1.175,439,,0.012690
5311,JOURNAL OF VETERINARY DIAGNOSTIC INVESTIGATION,1040-6387,"3,243",1.214,1.557,209,,0.006170
5311,Journal of Renewable and Sustainable Energy,1941-7012,151,1.214,1.239,76,,0.000690
5311,SYMBIOSIS,0334-5114,773,1.214,1.148,47,,0.001240
5316,ARTIFICIAL INTELLIGENCE REVIEW,0269-2821,436,1.213,0.679,36,,0.000700
5316,AUTONOMOUS AGENTS AND MULTI-AGENT SYSTEMS,1387-2532,419,1.213,1.456,32,,0.001750
5316,CLINICAL PHYSIOLOGY AND FUNCTIONAL IMAGING,1475-0961,"1,418",1.213,1.270,76,,0.002260
5316,IMF STAFF PAPERS,1020-7635,828,1.213,0.967,0,,0.002000
5316,JOURNAL OF CLINICAL ANESTHESIA,0952-8180,"1,822",1.213,1.354,90,,0.003250
5316,JOURNAL OF NEURORADIOLOGY,0150-9861,603,1.213,1.313,41,,0.001400
5316,PATHOLOGY RESEARCH AND PRACTICE,0344-0338,"2,086",1.213,1.232,141,,0.003980
5316,REVIEWS IN MATHEMATICAL PHYSICS,0129-055X,589,1.213,1.032,33,,0.002450
5324,CHIMIA,0009-4293,"1,439",1.212,1.342,127,,0.003560
5324,Journal of Geriatric Physical Therapy,1539-8412,232,1.212,Not Available,25,,0.000960
5324,MYCOSCIENCE,1340-3540,774,1.212,Not Available,61,,0.001530
5324,WEED TECHNOLOGY,0890-037X,"2,440",1.212,1.129,104,,0.003730
5324,Zeitschrift fur Medizinische Physik,0939-3889,195,1.212,0.905,28,,0.000600
5329,ANNALES HENRI POINCARE,1424-0637,493,1.211,0.996,48,,0.004330
5329,BIOORGANIC CHEMISTRY,0045-2068,987,1.211,1.545,0,,0.001400
5329,Dermatitis,1710-3568,408,1.211,1.393,38,,0.001560
5329,Journal of Computational Electronics,1569-8025,319,1.211,Not Available,40,,0.001760
5329,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION B-BEAM INTERACTIONS WITH MATERIALS AND ATOMS,0168-583X,"14,447",1.211,1.072,583,,0.032680
5334,Future Virology,1746-0794,263,1.210,0.929,103,,0.001510
5334,INTERNATIONAL JOURNAL OF ENGINEERING SCIENCE,0020-7225,"4,017",1.210,1.508,114,,0.006340
5334,JOURNAL OF AGRICULTURAL BIOLOGICAL AND ENVIRONMENTAL STATISTICS,1085-7117,525,1.210,1.208,34,,0.001760
5334,JOURNAL OF EUROPEAN PUBLIC POLICY,1350-1763,"1,533",1.210,1.913,65,,0.006290
5334,SOIL DYNAMICS AND EARTHQUAKE ENGINEERING,0267-7261,"1,638",1.210,1.285,150,,0.005520
5339,INTERNATIONAL JOURNAL OF NON-LINEAR MECHANICS,0020-7462,"2,812",1.209,1.543,144,,0.006810
5339,JOURNAL OF APPLIED BEHAVIORAL SCIENCE,0021-8863,873,1.209,Not Available,17,,0.001160
5339,LABORATORY ANIMALS,0023-6772,"1,309",1.209,1.357,45,,0.001860
5342,Integrative Zoology,1749-4877,177,1.208,Not Available,37,,0.001020
5342,PHYSICAL & OCCUPATIONAL THERAPY IN PEDIATRICS,0194-2638,367,1.208,Not Available,27,,0.000850
5342,PHYSICAL & OCCUPATIONAL THERAPY IN PEDIATRICS,0194-2638,367,1.208,Not Available,27,,0.000850
5342,PROCEEDINGS OF THE INSTITUTION OF MECHANICAL ENGINEERS PART H-JOURNAL OF ENGINEERING IN MEDICINE,0954-4119,"1,504",1.208,1.427,112,,0.004500
5342,Scandinavian Journal of Management,0956-5221,561,1.208,Not Available,34,,0.001140
5347,ANGLE ORTHODONTIST,0003-3219,"3,620",1.207,1.474,152,,0.006680
5347,CYTOTECHNOLOGY,0920-9069,"1,163",1.207,1.479,68,,0.002130
5347,EUROPEAN JOURNAL OF MASS SPECTROMETRY,1469-0667,566,1.207,1.249,50,,0.001860
5347,JOURNAL OF LIMNOLOGY,1129-5767,517,1.207,Not Available,56,,0.001210
5347,JOURNAL OF TELEMEDICINE AND TELECARE,1357-633X,"1,560",1.207,1.251,82,,0.003380
5347,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,0168-9002,"19,910",1.207,1.096,"1,801",,0.048060
5353,CANADIAN JOURNAL OF GASTROENTEROLOGY,0835-7900,"1,402",1.206,1.554,65,,0.003180
5353,Climate and Development,1756-5529,54,1.206,1.206,23,,0.000350
5353,GENDER WORK AND ORGANIZATION,0968-6673,603,1.206,1.561,40,,0.001680
5353,PROFESSIONAL GEOGRAPHER,0033-0124,"1,070",1.206,1.858,34,,0.002200
5357,AMERICAN JOURNAL OF PHARMACEUTICAL EDUCATION,0002-9459,"1,301",1.205,1.301,154,,0.001750
5357,CANADIAN JOURNAL OF ZOOLOGY-REVUE CANADIENNE DE ZOOLOGIE,0008-4301,"9,387",1.205,1.540,122,,0.007760
5357,INTERNATIONAL JOURNAL OF HEALTH SERVICES,0020-7314,920,1.205,1.258,41,,0.002040
5357,INTERNATIONAL JOURNAL OF HEALTH SERVICES,0020-7314,920,1.205,1.258,41,,0.002040
5357,KENNEDY INSTITUTE OF ETHICS JOURNAL,1054-6863,305,1.205,0.959,14,,0.000840
5362,DENTAL TRAUMATOLOGY,1600-4469,"1,375",1.204,1.380,89,,0.002360
5362,INTERNATIONAL JOURNAL OF POLYMERIC MATERIALS,0091-4037,711,1.204,Not Available,90,,0.001010
5362,PHYSICA SCRIPTA,0031-8949,"6,259",1.204,1.019,605,,0.016480
5365,AQUACULTURE RESEARCH,1355-557X,"3,987",1.203,1.497,197,,0.009170
5365,AUSTRALIAN AND NEW ZEALAND JOURNAL OF PUBLIC HEALTH,1326-0200,"2,007",1.203,1.515,72,,0.004210
5365,AUSTRALIAN AND NEW ZEALAND JOURNAL OF PUBLIC HEALTH,1326-0200,"2,007",1.203,1.515,72,,0.004210
5365,BIOLOGY & PHILOSOPHY,0169-3867,581,1.203,1.360,50,,0.001840
5365,BIOLOGY & PHILOSOPHY,0169-3867,581,1.203,1.360,50,,0.001840
5370,CHILD CARE HEALTH AND DEVELOPMENT,0305-1862,"1,834",1.201,1.922,100,,0.004870
5370,CHILD CARE HEALTH AND DEVELOPMENT,0305-1862,"1,834",1.201,1.922,100,,0.004870
5372,Computer Networks,1389-1286,"3,501",1.200,1.589,274,,0.014160
5372,Digest Journal of Nanomaterials and Biostructures,1842-3582,482,1.200,Not Available,225,,0.001120
5372,Experimental Diabetes Research,1687-5214,233,1.200,2.756,68,,0.001140
5372,FINANCE AND STOCHASTICS,0949-2984,712,1.200,1.434,29,,0.003740
5372,FINANCE AND STOCHASTICS,0949-2984,712,1.200,1.434,29,,0.003740
5372,International Journal of Lower Extremity Wounds,1534-7346,301,1.200,Not Available,24,,0.000950
5372,Spatial Economic Analysis,1742-1772,132,1.200,Not Available,20,,0.000900
5379,JOURNAL OF AOAC INTERNATIONAL,1060-3271,"4,206",1.199,1.359,198,,0.005980
5379,JOURNAL OF NUTRITIONAL SCIENCE AND VITAMINOLOGY,0301-4800,"1,380",1.199,1.344,64,,0.002260
5379,SCIENCE IN CHINA SERIES B-CHEMISTRY,1006-9291,"1,331",1.199,1.094,0,,0.002920
5382,CLINICAL AND EXPERIMENTAL DERMATOLOGY,0307-6938,"3,704",1.198,1.499,160,,0.008650
5382,CONNECTIVE TISSUE RESEARCH,0300-8207,"1,684",1.198,1.754,51,,0.002220
5382,Demographic Research,1435-9871,783,1.198,1.638,60,,0.004490
5382,INFORMATION SYSTEMS,0306-4379,696,1.198,1.463,62,,0.002680
5382,REVISTA BRASILEIRA DE PSIQUIATRIA,1516-4446,842,1.198,1.559,44,,0.002330
5382,REVISTA BRASILEIRA DE PSIQUIATRIA,1516-4446,842,1.198,1.559,44,,0.002330
5388,AMERICAN JOURNAL OF DERMATOPATHOLOGY,0193-1091,"2,432",1.197,1.269,152,,0.004090
5388,IET Generation Transmission & Distribution,1751-8687,595,1.197,1.395,139,,0.004440
5388,INFANT AND CHILD DEVELOPMENT,1522-7227,575,1.197,1.497,39,,0.002040
5388,INTERNATIONAL JOURNAL OF PERIODONTICS & RESTORATIVE DENTISTRY,0198-7569,"1,861",1.197,1.864,77,,0.002800
5388,SCANDINAVIAN JOURNAL OF FOREST RESEARCH,0282-7581,"1,406",1.197,1.253,76,,0.001970
5393,EVALUATION REVIEW,0193-841X,865,1.196,1.508,23,,0.001530
5393,Heart Lung and Circulation,1443-9506,627,1.196,Not Available,101,,0.002810
5393,JOURNAL OF FIELD ORNITHOLOGY,0273-8570,"1,218",1.196,1.233,43,,0.002360
5393,JOURNAL OF GLOBAL OPTIMIZATION,0925-5001,"2,306",1.196,1.391,130,,0.008410
5393,JOURNAL OF TRIBOLOGY-TRANSACTIONS OF THE ASME,0742-4787,"2,595",1.196,1.264,80,,0.004340
5398,CHROMATOGRAPHIA,0009-5893,"5,186",1.195,1.275,277,,0.009690
5398,FOOD TECHNOLOGY AND BIOTECHNOLOGY,1330-9862,"1,097",1.195,1.968,68,,0.002280
5398,LICHENOLOGIST,0024-2829,"1,077",1.195,1.061,46,,0.001340
5401,Brain Tumor Pathology,1433-7398,294,1.194,1.566,52,,0.000680
5401,COASTAL MANAGEMENT,0892-0753,558,1.194,1.411,34,,0.001200
5401,COASTAL MANAGEMENT,0892-0753,558,1.194,1.411,34,,0.001200
5401,Digestive Endoscopy,0915-5635,517,1.194,Not Available,80,,0.001380
5401,JOURNAL OF ELECTROCERAMICS,1385-3449,"2,151",1.194,1.240,56,,0.007390
5406,DRUG DEVELOPMENT RESEARCH,0272-4391,"1,307",1.193,1.421,80,,0.002070
5406,INTERNATIONAL JOURNAL OF LAW AND PSYCHIATRY,0160-2527,904,1.193,1.488,60,,0.002380
